name,info jtrac domain User int SEARCH NAME LOGIN EMAIL long id Integer type parent String loginName name password email Metadata metadata locale boolean locked SetUserSpaceRole userSpaceRoles,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,User,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\User.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
name,info jtrac domain Field Name name String label boolean optional MapStringString options MapStringName NAMES MAP,form feedback name delete field.label hide options key value up down edit option add done cancel,1,Field,SpaceFieldFormPage,SpaceFieldFormPage.html,jtrac\jtrac\src\main\java\info\jtrac\domain\Field.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\SpaceFieldFormPage.html
id,info jtrac domain ItemTag long id Tag tag int type,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,ItemTag,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\ItemTag.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain ItemItem long id Item item relatedItem int type RELATED DUPLICATE OF DEPENDS ON,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,ItemItem,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\ItemItem.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain ItemUser long id User user int type,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,ItemUser,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\ItemUser.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain Tag long id int type String name description,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Tag,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Tag.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain AbstractItem long id int version Item parent String summary detail User loggedBy assignedTo Date timeStamp util DateUtils SimpleDateFormat dateFormat dateTimeFormat Double plannedEffort Integer status severity priority cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusDbl01 cusDbl02 cusDbl03 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 SetItemUser itemUsers SetItemItem relatedItems relatingItems SetItemTag itemTags boolean sendNotifications,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,AbstractItem,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\AbstractItem.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain AbstractItem long id int version Item parent String summary detail User loggedBy assignedTo Date timeStamp util DateUtils SimpleDateFormat dateFormat dateTimeFormat Double plannedEffort Integer status severity priority cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusDbl01 cusDbl02 cusDbl03 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 SetItemUser itemUsers SetItemItem relatedItems relatingItems SetItemTag itemTags boolean sendNotifications,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,AbstractItem,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\AbstractItem.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Space,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain SpaceSequence long id nextSeqNum,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,SpaceSequence,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\SpaceSequence.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain UserSpaceRole long id User user Space space String roleKey,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,UserSpaceRole,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\UserSpaceRole.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain User int SEARCH NAME LOGIN EMAIL long id Integer type parent String loginName name password email Metadata metadata locale boolean locked SetUserSpaceRole userSpaceRoles,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,User,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\User.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain Metadata long id int version Integer type String name description parent MapFieldNameField fields MapStringRole roles MapIntegerString states ListFieldName fieldOrder,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Metadata,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Metadata.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
id,info jtrac domain Attachment long id previous filePrefix String fileName,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Attachment,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Attachment.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
jtrac,info jtrac web AbstractMultiActionController Jtrac JtracTestBase JtracDao dao,defaultController info jtrac web DefaultMultiActionController methodNameResolver,1,AbstractMultiActionController,jtrac api servlet,jtrac-api-servlet.xml,jtrac\jtrac\src\main\java\info\jtrac\web\AbstractMultiActionController.java,jtrac\jtrac\src\main\webapp\WEB-INF\jtrac-api-servlet.xml
jtrac,info jtrac web AbstractMultiActionController Jtrac JtracTestBase JtracDao dao,defaultController info jtrac web DefaultMultiActionController methodNameResolver,1,AbstractMultiActionController,jtrac api servlet,jtrac-api-servlet.xml,jtrac\jtrac\src\main\java\info\jtrac\web\AbstractMultiActionController.java,jtrac\jtrac\src\main\webapp\WEB-INF\jtrac-api-servlet.xml
jtrac,info jtrac config ProviderManagerFactoryBean Logger logger Jtrac acegi JtracLdapAuthenticationProvider JtracTestBase JtracDao dao String ldapUrl activeDirectoryDomain searchBase searchKey displayNameKey mailKey otherReturningAttributes returningAttributes Control control AuthenticationProvider authenticationProvider,authenticationManager info jtrac config ProviderManagerFactoryBean ldapUrl activeDirectoryDomain searchBase authenticationProvider,1,ProviderManagerFactoryBean,applicationContext acegi,applicationContext-acegi.xml,jtrac\jtrac\src\main\java\info\jtrac\config\ProviderManagerFactoryBean.java,jtrac\jtrac\src\main\webapp\WEB-INF\applicationContext-acegi.xml
value,info jtrac domain Config String param value SetString PARAMS,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Config,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Config.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
value,info jtrac wicket ConfigPasswordFormPage ConfigPasswordForm String param value BasePage Logger logger,form heading param value cancel,1,ConfigPasswordForm,ConfigPasswordFormPage,ConfigPasswordFormPage.html,jtrac\jtrac\src\main\java\info\jtrac\wicket\ConfigPasswordFormPage.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\ConfigPasswordFormPage.html
value,info jtrac wicket ConfigFormPage ConfigForm String param value BasePage Logger logger,form heading param value cancel,1,ConfigForm,ConfigFormPage,ConfigFormPage.html,jtrac\jtrac\src\main\java\info\jtrac\wicket\ConfigFormPage.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\ConfigFormPage.html
type,info jtrac domain ItemItem long id Item item relatedItem int type RELATED DUPLICATE OF DEPENDS ON,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,ItemItem,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\ItemItem.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
type,info jtrac domain ItemUser long id User user int type,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,ItemUser,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\ItemUser.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
type,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Space,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
type,info jtrac domain User int SEARCH NAME LOGIN EMAIL long id Integer type parent String loginName name password email Metadata metadata locale boolean locked SetUserSpaceRole userSpaceRoles,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,User,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\User.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
type,info jtrac domain History Integer type String comment Double actualEffort Attachment attachment AbstractItem long id int version Item parent summary detail User loggedBy assignedTo Date timeStamp util DateUtils SimpleDateFormat dateFormat dateTimeFormat plannedEffort status severity priority cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusDbl01 cusDbl02 cusDbl03 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 SetItemUser itemUsers SetItemItem relatedItems relatingItems SetItemTag itemTags boolean sendNotifications,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,History,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\History.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
type,info jtrac domain ItemTag long id Tag tag int type,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,ItemTag,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\ItemTag.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
type,info jtrac domain Tag long id int type String name description,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Tag,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Tag.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml
