javaclassnum,fieldsprob,fieldsavg,fieldssum
1,0.07317073170731707,0.5853658536585366,24
1,0.875,1.75,14
1,0.8571428571428571,2.0,14
1,0.19047619047619047,1.3571428571428572,57
1,0.15384615384615385,1.0961538461538463,57
2,0.8333333333333334,2.3333333333333335,14
1,0.8571428571428571,1.8571428571428572,13
1,0.9333333333333333,1.4,21
1,0.9333333333333333,1.4,21
1,0.9333333333333333,1.4,21
1,0.9166666666666666,1.5,18
1,0.9166666666666666,1.5,18
1,0.8571428571428571,2.0,14
1,0.9333333333333333,1.4,21
1,0.875,1.75,14
1,0.9333333333333333,1.4,21
1,0.8888888888888888,1.6666666666666667,15
1,0.9333333333333333,1.4,21
1,0.9333333333333333,1.4,21
1,0.9,1.6,16
2,0.8333333333333334,2.3333333333333335,14
1,0.8571428571428571,1.8571428571428572,13
1,0.9333333333333333,1.4,21
1,0.9333333333333333,1.4,21
1,0.875,1.75,14
1,0.8571428571428571,1.8571428571428572,13
1,0.9166666666666666,1.5,18
1,0.9166666666666666,1.5,18
1,0.8571428571428571,2.0,14
1,0.9166666666666666,1.5,18
1,0.8571428571428571,1.8571428571428572,13
1,1.0,1.1904761904761905,25
1,0.8888888888888888,1.6666666666666667,15
1,0.9333333333333333,1.4,21
1,0.9166666666666666,1.5,18
1,0.8888888888888888,1.6666666666666667,15
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.42857142857142855,1.4285714285714286,10
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
1,0.4,1.8,9
0,0.2,0.6666666666666666,10
1,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.3333333333333333,1.5,9
1,0.25,0.8333333333333334,10
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.3333333333333333,1.1111111111111112,10
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,2.0,10
0,0.375,1.375,11
0,0.4,2.0,10
0,0.3333333333333333,1.6666666666666667,10
1,0.16666666666666666,0.8333333333333334,10
0,0.2857142857142857,1.4285714285714286,10
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.25,10
0,0.4,2.0,10
0,0.25,1.25,10
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.9090909090909091,10
0,0.2222222222222222,1.1111111111111112,10
1,0.2222222222222222,1.1111111111111112,10
0,0.2857142857142857,1.4285714285714286,10
0,0.4,2.0,10
0,0.2,1.0,10
0,0.3333333333333333,1.6666666666666667,10
0,0.2857142857142857,1.4285714285714286,10
0,0.4,2.0,10
0,0.13333333333333333,0.6666666666666666,10
0,0.4,2.0,10
0,0.3333333333333333,1.6666666666666667,10
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,0.8333333333333334,5
0,0.6,1.6,8
0,0.25,0.75,6
0,0.4,1.2,6
0,0.3333333333333333,1.0,6
0,0.16666666666666666,0.5,6
0,0.2857142857142857,0.8571428571428571,6
1,0.2222222222222222,0.6666666666666666,6
0,0.25,0.75,6
0,0.4,1.2,6
0,0.25,0.75,6
0,0.25,1.25,5
0,0.3333333333333333,1.6666666666666667,5
0,0.18181818181818182,0.5454545454545454,6
0,0.2222222222222222,0.6666666666666666,6
0,0.2857142857142857,0.8571428571428571,6
0,0.3333333333333333,0.7777777777777778,7
0,0.2857142857142857,0.8571428571428571,6
0,0.4,1.2,6
0,0.2,0.6,6
0,0.3333333333333333,1.0,6
0,0.2857142857142857,0.8571428571428571,6
0,0.4,1.2,6
0,0.13333333333333333,0.4,6
0,0.4,1.2,6
0,0.3333333333333333,1.0,6
0,0.16666666666666666,0.8333333333333334,5
0,0.125,0.625,5
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.2727272727272727,0.9090909090909091,10
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
1,0.2857142857142857,1.2857142857142858,9
0,0.6,2.0,10
1,0.13333333333333333,0.6,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
2,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.2727272727272727,0.9090909090909091,10
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.1666666666666667,7
0,0.4,2.0,10
0,0.25,1.25,10
0,0.4,2.0,10
0,0.3333333333333333,1.6666666666666667,10
0,0.16666666666666666,0.8333333333333334,10
0,0.2857142857142857,1.4285714285714286,10
0,0.1111111111111111,0.7777777777777778,7
0,0.047619047619047616,0.3333333333333333,7
0,0.25,1.25,10
0,0.4,2.0,10
0,0.25,1.25,10
0,0.25,1.75,7
0,0.3333333333333333,2.3333333333333335,7
0,0.2727272727272727,1.0,11
0,0.2222222222222222,1.1111111111111112,10
0,0.2857142857142857,1.4285714285714286,10
0,0.2222222222222222,1.1111111111111112,10
0,0.5714285714285714,1.8571428571428572,13
1,0.6,2.2,11
0,0.2,1.0,10
0,0.5714285714285714,1.7142857142857142,12
0,0.8,2.4,12
0,0.2,0.7333333333333333,11
0,0.8,2.4,12
0,0.3333333333333333,1.6666666666666667,10
0,0.16666666666666666,1.1666666666666667,7
0,0.125,0.875,7
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
1,0.2857142857142857,1.2857142857142858,9
0,0.6,2.0,10
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
1,0.2857142857142857,1.2857142857142858,9
0,0.13333333333333333,0.6,9
0,0.6,2.0,10
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
1,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
1,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,0.6666666666666666,4
0,0.6,1.2,6
0,0.25,0.625,5
0,0.4,1.0,5
0,0.3333333333333333,0.8333333333333334,5
0,0.16666666666666666,0.4166666666666667,5
0,0.2857142857142857,0.7142857142857143,5
1,0.09523809523809523,0.23809523809523808,5
0,0.25,0.625,5
0,0.4,1.0,5
0,0.25,0.625,5
0,0.25,1.0,4
0,0.3333333333333333,1.3333333333333333,4
0,0.18181818181818182,0.45454545454545453,5
0,0.2222222222222222,0.5555555555555556,5
0,0.2857142857142857,0.7142857142857143,5
0,0.2222222222222222,0.5555555555555556,5
0,0.2857142857142857,0.7142857142857143,5
0,0.4,1.0,5
0,0.2,0.5,5
0,0.3333333333333333,0.8333333333333334,5
0,0.2857142857142857,0.7142857142857143,5
0,0.4,1.0,5
0,0.13333333333333333,0.3333333333333333,5
0,0.4,1.0,5
0,0.3333333333333333,0.8333333333333334,5
0,0.16666666666666666,0.6666666666666666,4
0,0.125,0.5,4
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
1,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
1,0.13333333333333333,0.6,9
0,0.6,2.0,10
0,0.5,1.6666666666666667,10
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
1,0.2857142857142857,1.2857142857142858,9
0,0.2,0.9,9
1,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.6,2.0,10
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.42857142857142855,1.4285714285714286,10
0,0.4,1.8,9
1,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.25,1.125,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.2222222222222222,1.0,9
1,0.4,1.8,9
0,0.2,0.9,9
0,0.5,1.6666666666666667,10
0,0.42857142857142855,1.4285714285714286,10
1,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,1.0,6
0,0.4,1.8,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,0.75,9
0,0.2857142857142857,1.2857142857142858,9
0,0.1111111111111111,0.6666666666666666,6
0,0.047619047619047616,0.2857142857142857,6
0,0.25,1.125,9
0,0.4,1.8,9
0,0.25,1.125,9
0,0.25,1.5,6
0,0.3333333333333333,2.0,6
0,0.18181818181818182,0.8181818181818182,9
0,0.2222222222222222,1.0,9
0,0.42857142857142855,1.4285714285714286,10
1,0.2222222222222222,1.0,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.2,0.9,9
0,0.3333333333333333,1.5,9
0,0.2857142857142857,1.2857142857142858,9
0,0.4,1.8,9
0,0.13333333333333333,0.6,9
0,0.4,1.8,9
0,0.3333333333333333,1.5,9
0,0.16666666666666666,1.0,6
0,0.125,0.75,6
0,0.16666666666666666,0.5,3
0,0.25,0.75,6
0,0.4,1.2,6
0,0.3333333333333333,1.0,6
0,0.16666666666666666,0.5,6
0,0.2857142857142857,0.8571428571428571,6
0,0.1111111111111111,0.3333333333333333,3
0,0.047619047619047616,0.14285714285714285,3
0,0.25,0.75,6
0,0.4,1.2,6
0,0.25,0.75,6
0,0.25,0.75,3
0,0.3333333333333333,1.0,3
0,0.18181818181818182,0.5454545454545454,6
