User private String userName,User hbm xml select u from User as u where u userName,1,powerstone\src\org\powerstone\ca\model\User.java,powerstone\src\org\powerstone\ca\model\User.hbm.xml,userName,org powerstone ca model User CA USER id PK ID java lang Long native userName string VC NAME true password PASSWORD realName REAL sex SEX email EMAIL memo MEMO state STATE groups JOIN GROUP save update FK Group auto roles ROLE Role rights all delete orphan UserRight webModules WEBMODULE WebModule WEB MODULE AllUsers UsersByState UsersHaveNoGroup ByUserName ByEmail UsersOfResource UserRightsByCombineKeys, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
Role private String roleName,roleForm jsp spring bind path role roleName,1,powerstone\src\org\powerstone\ca\model\Role.java,powerstone\web\WEB-INF\views\role_manage\roleForm.jsp,roleName,RoleName value memo Content Type text html charset GBK request getContextPath img PowerStone css stylesheet tableFrame tdTitle tdContent tableNoBorderCenter center role not empty status errorMessages error false post manage edit return validateRole this roleForm roleID hidden c out roleName input fieldError errorMessage submit button default save Save cancel Cancel, hibernate class table CA ROLE query name AllRoles select r from Role as order by roleID RoleMembersByPage users where RoleRightsByCombineKeys rr RoleRight role and resource id privilege RolesOfResource left join rights p Title PowerStone column PK ID unsaved value generator native return Long property VC NAME length type string not null true String MEMO bag cascade save update lazy JOIN USER collection key FK many to org powerstone ca model User List all delete orphan inverse one log roleName memo getRoleID Optional  getRoleName getMemo getUsers getRights clearRights for Iterator it iterator hasNext next setRole clear empty addRight roleRight if this add else warn tempt right setMemo setRights setRoleID setRoleName setUsers equals object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
User private String realName,myInfoForm jsp spring bind path user realName,1,powerstone\src\org\powerstone\ca\model\User.java,powerstone\web\WEB-INF\views\user_group\myInfoForm.jsp,realName,My Information UserName value realName email Content Type text html charset GBK request getContextPath img PowerStone css stylesheet tableFrame tdContent tableNoBorderCenter center user not empty status errorMessages error false post edit my info ca return validateUser this userForm userName readonly disabled input c out fieldError errorMessage hidden password confirmPass submit button default save fmt message key global ok cancel window close change pass location replace, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
User private String state USER STATE NORMAL,User hbm xml select u from User as u where u state,1,powerstone\src\org\powerstone\ca\model\User.java,powerstone\src\org\powerstone\ca\model\User.hbm.xml,state,org powerstone ca model User CA USER id PK ID java lang Long native userName string VC NAME true password PASSWORD realName REAL sex SEX email EMAIL memo MEMO state STATE groups JOIN GROUP save update FK Group auto roles ROLE Role rights all delete orphan UserRight webModules WEBMODULE WebModule WEB MODULE AllUsers UsersByState UsersHaveNoGroup ByUserName ByEmail UsersOfResource UserRightsByCombineKeys, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
WorkflowDriver private String writeURL,validation xml field property writeURL depends required mask,1,powerstone\src\org\powerstone\workflow\model\WorkflowDriver.java,powerstone\web\WEB-INF\validation.xml,writeURL,maxlength mask A Za z minlength secondProperty confirmPass function group groupName required ca name true user userName password twofields realName email role roleName webModule webModuleName web module resource resourceID id start with resourceName actionURL action url workflowDriver flowDriverName driver writeURL WRITE URL contextPath ContextPath wFDriverInputParam paramName paramAlias wFDriverOutputParam wFDriverOutputParamEnume driverOutputParamEnumeValue OutputParamEnumeValue businessType typeName TypeName flowDeploy flowDeployName FlowDeployName, hibernate class table WF DRIVER query name AllWorkflowDrivers from WorkflowDriver wd order by flowDriverID asc FlowDriversByContextPath where contextPath DriverByReadDO and readURL DriverByWriteDO writeURL AllDriverContextPath select distinct id column PK FLOW ID unsaved value generator native return Long property VC NAME length type string not null true String MEMO READ URL WRITE CONTEXT PATH bag wfDriverOutputParams cascade all delete orphan lazy inverse collection key FK one to many org powerstone workflow model WFDriverOutputParam List wfDriverInputParams WFDriverInputParam if log isDebugEnabled debug this equals object result fd flowDriverName memo getFlowDriverID Optional  setFlowDriverID empty getFlowDriverName setFlowDriverName getMemo setMemo getReadURL setReadURL getWriteURL setWriteURL getContextPath setContextPath getWfDriverOutputParams setWfDriverOutputParams getWfDriverInputParams setWfDriverInputParams addOutputParam wdOutParam add setWorkflowDriver removeOutputParam remove addInputParam wdInParam removeInputParam removeAllParams size for Iterator it iterator hasNext para next clear instanceof false boolean new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
BusinessType private Long typeID new Long,FlowTask hbm xml select count from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and task taskState in and bt typeID,1,powerstone\src\org\powerstone\workflow\model\BusinessType.java,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml,typeID,org powerstone workflow model FlowTask WF FLOW TASK taskID PK ID java lang Long native taskState string VC STATE true createTime CREATE TIME startTime START overTime OVER flowProcTransaction FlowProcTransaction none auto FK PROC TRANSACTION flowNodeBinding FlowNodeBinding NODE BINDING taskUsers all delete orphan FlowTaskUser taskRoles FlowTaskRole taskAssigners FlowTaskAssigner newTasks NewTask taskRefuses FlowTaskRefuse sendEmail int SEND EMAIL NewTaskByNode MyNewTasksKinds MyExecutingTasksKinds TasksToAssign MyTasksToAssign MyTasksToAssignNum MyRefusedTasks NewTasksNotEmailed MyFinishedTasksKinds MyNewTasksNumByType MyExecutingTasksNumByType MyNewTasksByType MyExecutingTasksByType MyFinishedTasksNumByType MyFinishedTasksByType TaskByNodeAndProc TasksByProc, hibernate class table WF BISINESS TYPE query name AllBusinessTypes from BusinessType bt order by typeID asc p Title PowerStone id column PK ID unsaved value generator native return Long property VC NAME length type string not null true unique String bag workflowMetas cascade save update lazy inverse collection key FK BUSINESS one to many org powerstone workflow model WorkflowMeta List OTHER typeName tasksNum getTypeID Optional  setTypeID this empty getTypeName setTypeName getWorkflowMetas setWorkflowMetas getFlowMetasNum size addWorkflowMeta wm add setBusinessType removeWorkflowMeta fm remove removeAllWorkflowMetas if for Iterator it iterator hasNext next clear getTasksNum setTasksNum otherType equals object instanceof false new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
WFDriverOutputParamEnume private Long driverOutputParamEnumeID new Long,WFDriverOutputParamEnume hbm xml name driverOutputParamEnumeID,1,powerstone\src\org\powerstone\workflow\model\WFDriverOutputParamEnume.java,powerstone\src\org\powerstone\workflow\model\WFDriverOutputParamEnume.hbm.xml,driverOutputParamEnumeID,org powerstone workflow model WFDriverOutputParamEnume WF DRIVER OUT PARAM ENUME driverOutputParamEnumeID PKDRIVEROUTPUTPARAMENUMEID java lang Long native wfDriverOutputParam WFDriverOutputParam none auto FK OUTPUT ID driverOutputParamEnumeValue string DRIVEROUTPUTPARAMENUMEVALUE true, hibernate class table WF DRIVER OUT PARAM ENUME p Title PowerStone id column PKDRIVEROUTPUTPARAMENUMEID unsaved value generator native return Long many to one FK OUTPUT ID org powerstone workflow model WFDriverOutputParam property DRIVEROUTPUTPARAMENUMEVALUE length type string not null true String WFDriverOutputParamEnume driverOutputParamEnumeID wfDriverOutputParam driverOutputParamEnumeValue getDriverOutputParamEnumeID Optional  setDriverOutputParamEnumeID this empty getWfDriverOutputParam setWfDriverOutputParam getDriverOutputParamEnumeValue setDriverOutputParamEnumeValue equals object if instanceof false fdp new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
WorkflowMeta private BusinessType businessType,FlowTask hbm xml select task from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and bt typeID and task taskState in order by task createTime desc,1,powerstone\src\org\powerstone\workflow\model\WorkflowMeta.java,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml,businessType,org powerstone workflow model FlowTask WF FLOW TASK taskID PK ID java lang Long native taskState string VC STATE true createTime CREATE TIME startTime START overTime OVER flowProcTransaction FlowProcTransaction none auto FK PROC TRANSACTION flowNodeBinding FlowNodeBinding NODE BINDING taskUsers all delete orphan FlowTaskUser taskRoles FlowTaskRole taskAssigners FlowTaskAssigner newTasks NewTask taskRefuses FlowTaskRefuse sendEmail int SEND EMAIL NewTaskByNode MyNewTasksKinds MyExecutingTasksKinds TasksToAssign MyTasksToAssign MyTasksToAssignNum MyRefusedTasks NewTasksNotEmailed MyFinishedTasksKinds MyNewTasksNumByType MyExecutingTasksNumByType MyNewTasksByType MyExecutingTasksByType MyFinishedTasksNumByType MyFinishedTasksByType TaskByNodeAndProc TasksByProc, hibernate class table WF META query name AllWorkflowMetas from WorkflowMeta wm order by flowMetaID asc WorkflowMetaByProcess WHERE flowProcessID WorkflowMetasNoBusinessType businessType is null p Title PowerStone id column PK FLOW ID unsaved value generator native return Long many to one FK FILE IN USE org powerstone workflow model FlowMetaFile unique true bag flowFileVersions cascade all delete orphan lazy inverse collection key WORKFLOW List flowDeploies FlowDeploy property VC PROCESS length type string not String BUSINESS TYPE BusinessType flowFileInUse flowModelDAO log getFlowMetaID Optional  setFlowMetaID this empty getFlowFileInUse setFlowFileInUse getFlowFileVersions setFlowFileVersions getFileVersionNum size getFlowDeploies setFlowDeploies getFlowProcessID setFlowProcessID getBusinessType setBusinessType bt joinBusinessType getWorkflowMetas add updateBusinessType if removeWorkflowMeta addWorkflowMeta addFlowFileVersion flowMetaFile getWorkflowMeta setWorkflowMeta removeFlowFileVersion remove addFlowDeploy flowDeploy removeFlowDeploy getFlowModelDAO getWorkflowFileInput throw new FlowMetaException ExceptionMessage ERROR FLOWMETAFILE NULL SAXBuilder saxBuilder false Document doc try build catch Exception ex warn getMessage printStackTrace DIGESTER FlowModelDAO getAllNodeIDs getAllActivityNodesList nodeIDs ArrayList list for int i WorkflowNode theNode findWorkflowNodeByID isRouteNode else nodeID getDataFields getEndNodeIDs getStartNodeID getFlowVariablesToPreview getTransitionByID transitionID getTransitionIDsFrom fromNodeID getTransitionIDsTo toNodeID getTypeDeclarations equals object instanceof EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
Group private Long groupID new Long,Group hbm xml select gr from GroupRight as gr where gr group groupID and gr resource id and gr privilege,1,powerstone\src\org\powerstone\ca\model\Group.java,powerstone\src\org\powerstone\ca\model\Group.hbm.xml,groupID,org powerstone ca model Group CA GROUP groupID PK ID java lang Long native groupName string VC NAME true memo MEMO parentGroup none auto FK PARENT users JOIN USER save update User rights all delete orphan GroupRight childGroups AllGroups GroupMembersByPage GroupRightsByCombineKeys GroupsOfResource, hibernate class table CA GROUP query name AllGroups select g from Group as order by groupID GroupMembersByPage user User left join groups where GroupRightsByCombineKeys gr GroupRight group and resource id privilege GroupsOfResource rights p Title PowerStone column PK ID unsaved value generator native return Long property VC NAME length type string not null true String MEMO many to one FK PARENT org powerstone ca model bag users JOIN USER cascade save update lazy collection key List all delete orphan inverse childGroups clear relative data prepare be remove groupName memo parentGroup log getGroupID Optional  getGroupName getMemo getParentGroup getParentGroupID if this longValue else empty getUsers getRights getChildGroups addChildGroup child setParentGroup add warn is adding a prepareToBeRemove for Iterator it iterator hasNext theUser next getGroups setChildGroups setGroupID setGroupName setMemo setRights setUsers equals object instanceof false new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE getNodeID getNodeName getParentID liyingquan gmail com diamond china msn
FlowProcRelativeData private String driverParamValue,FlowProcRelativeData hbm xml name driverParamValue,1,powerstone\src\org\powerstone\workflow\model\FlowProcRelativeData.java,powerstone\src\org\powerstone\workflow\model\FlowProcRelativeData.hbm.xml,driverParamValue,org powerstone workflow model FlowProcRelativeData WF FLOW PROC RELATIVE DATA id PK ID java lang Long native flowProc FlowProc none auto FK flowNodeOutputParamBinding FlowNodeOutputParamBinding FKFLOWNODEOUTPUTPARAMBINDINGID driverParamValue string VC DRIVER PARAM VALUE true, hibernate class table WF FLOW PROC RELATIVE DATA id column PK ID unsaved value generator native return Long many to one FK org powerstone workflow model FlowProc FKFLOWNODEOUTPUTPARAMBINDINGID FlowNodeOutputParamBinding property VC DRIVER PARAM VALUE length type string not null true String FlowProcException FlowProcRelativeData log flowProc flowNodeOutputParamBinding driverParamValue getId Optional  setId this empty getFlowProc setFlowProc getFlowNodeOutputParamBinding setFlowNodeOutputParamBinding getDriverParamValue setDriverParamValue getCorrespondingNodeParamValue if getFlowNodeOutputParamEnumeBindings size FlowNodeOutputParamEnumeBinding nodeOutputParamEnumeBinding findNodeOutputParamEnumeBindingByNodeParamEnume getNodeOutputParamEnume else warn ExceptionMessage ERROR FLOWPROC UN MATCHED OUTPUT equals object instanceof false fpr new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
FlowProcTransition private String toNodeID,FlowProcTransition hbm xml name toNodeID,1,powerstone\src\org\powerstone\workflow\model\FlowProcTransition.java,powerstone\src\org\powerstone\workflow\model\FlowProcTransition.hbm.xml,toNodeID,org powerstone workflow model FlowProcTransition WF FLOW PROC TRANSITION id PK ID java lang Long native fromNodeID string VC FROM NODE true workflowTransitionID WORKFLOW toNodeID TO flowProcTransaction FlowProcTransaction none auto FK TRANSACTION, hibernate class table WF FLOW PROC TRANSITION p Title PowerStone id column PK ID unsaved value generator native return Long property VC FROM NODE length type string not null true String WORKFLOW TO many to one FK TRANSACTION org powerstone workflow model FlowProcTransaction FlowProcTransition BaseObject log fromNodeID workflowTransitionID toNodeID conditionType conditionExpress flowProcTransaction getId Optional  setId this empty getFromNodeID setFromNodeID getWorkflowTransitionID setWorkflowTransitionID getToNodeID setToNodeID getFlowProcTransaction setFlowProcTransaction getConditionType setConditionType getConditionExpress setConditionExpress equals object if instanceof false fnt isDebugEnabled debug n new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE TransitionID liyingquan gmail com diamond china msn
WorkflowDriver private String readURL,WorkflowDriver hbm xml name readURL,1,powerstone\src\org\powerstone\workflow\model\WorkflowDriver.java,powerstone\src\org\powerstone\workflow\model\WorkflowDriver.hbm.xml,readURL,org powerstone workflow model WorkflowDriver WF DRIVER flowDriverID PK FLOW ID java lang Long native flowDriverName string VC NAME true memo MEMO readURL READ URL writeURL WRITE contextPath CONTEXT PATH wfDriverOutputParams all delete orphan FK WFDriverOutputParam wfDriverInputParams WFDriverInputParam AllWorkflowDrivers FlowDriversByContextPath DriverByReadDO DriverByWriteDO AllDriverContextPath, hibernate class table WF DRIVER query name AllWorkflowDrivers from WorkflowDriver wd order by flowDriverID asc FlowDriversByContextPath where contextPath DriverByReadDO and readURL DriverByWriteDO writeURL AllDriverContextPath select distinct id column PK FLOW ID unsaved value generator native return Long property VC NAME length type string not null true String MEMO READ URL WRITE CONTEXT PATH bag wfDriverOutputParams cascade all delete orphan lazy inverse collection key FK one to many org powerstone workflow model WFDriverOutputParam List wfDriverInputParams WFDriverInputParam if log isDebugEnabled debug this equals object result fd flowDriverName memo getFlowDriverID Optional  setFlowDriverID empty getFlowDriverName setFlowDriverName getMemo setMemo getReadURL setReadURL getWriteURL setWriteURL getContextPath setContextPath getWfDriverOutputParams setWfDriverOutputParams getWfDriverInputParams setWfDriverInputParams addOutputParam wdOutParam add setWorkflowDriver removeOutputParam remove addInputParam wdInParam removeInputParam removeAllParams size for Iterator it iterator hasNext para next clear instanceof false boolean new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
Group private String groupName,groupForm jsp spring bind path group groupName,1,powerstone\src\org\powerstone\ca\model\Group.java,powerstone\web\WEB-INF\views\user_group\groupForm.jsp,groupName,GroupName value memo Content Type text html charset GBK ca new group request getContextPath img PowerStone css stylesheet tableFrame tdTitle user manage tdContent tableNoBorderCenter center not empty status errorMessages error false post edit return validateGroup this groupForm groupID hidden c out expression parentGroupID groupName input fieldError errorMessage submit button default save fmt message key global ok cancel, hibernate class table CA GROUP query name AllGroups select g from Group as order by groupID GroupMembersByPage user User left join groups where GroupRightsByCombineKeys gr GroupRight group and resource id privilege GroupsOfResource rights p Title PowerStone column PK ID unsaved value generator native return Long property VC NAME length type string not null true String MEMO many to one FK PARENT org powerstone ca model bag users JOIN USER cascade save update lazy collection key List all delete orphan inverse childGroups clear relative data prepare be remove groupName memo parentGroup log getGroupID Optional  getGroupName getMemo getParentGroup getParentGroupID if this longValue else empty getUsers getRights getChildGroups addChildGroup child setParentGroup add warn is adding a prepareToBeRemove for Iterator it iterator hasNext theUser next getGroups setChildGroups setGroupID setGroupName setMemo setRights setUsers equals object instanceof false new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE getNodeID getNodeName getParentID liyingquan gmail com diamond china msn
WFDriverOutputParamEnume private String driverOutputParamEnumeValue,validation xml field property driverOutputParamEnumeValue depends required,1,powerstone\src\org\powerstone\workflow\model\WFDriverOutputParamEnume.java,powerstone\web\WEB-INF\validation.xml,driverOutputParamEnumeValue,maxlength mask A Za z minlength secondProperty confirmPass function group groupName required ca name true user userName password twofields realName email role roleName webModule webModuleName web module resource resourceID id start with resourceName actionURL action url workflowDriver flowDriverName driver writeURL WRITE URL contextPath ContextPath wFDriverInputParam paramName paramAlias wFDriverOutputParam wFDriverOutputParamEnume driverOutputParamEnumeValue OutputParamEnumeValue businessType typeName TypeName flowDeploy flowDeployName FlowDeployName, hibernate class table WF DRIVER OUT PARAM ENUME p Title PowerStone id column PKDRIVEROUTPUTPARAMENUMEID unsaved value generator native return Long many to one FK OUTPUT ID org powerstone workflow model WFDriverOutputParam property DRIVEROUTPUTPARAMENUMEVALUE length type string not null true String WFDriverOutputParamEnume driverOutputParamEnumeID wfDriverOutputParam driverOutputParamEnumeValue getDriverOutputParamEnumeID Optional  setDriverOutputParamEnumeID this empty getWfDriverOutputParam setWfDriverOutputParam getDriverOutputParamEnumeValue setDriverOutputParamEnumeValue equals object if instanceof false fdp new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE liyingquan gmail com diamond china msn
FlowNodeBinding private String performerDetail,configNodePerformer jsp c if test currNode nodeID eq nodeBinding performerDetail,1,powerstone\src\org\powerstone\workflow\model\FlowNodeBinding.java,powerstone\web\WEB-INF\views\flow_performer\configNodePerformer.jsp,performerDetail,nodePerformer td tfont size px function doChoseItem flag tvar objSrc window event srcElement alert tagName tif t INPUT type toUpperCase RADIO treturn radios document getElementsByName performerLogic tfor var i length ttagObjs getElementsOfThisTr checked j tagObjs disabled true else raObj if first TR extends to next Tr inputs new Array tmpTR reObj parentElement parentElment nextSibling tmpArrInput getElementsByTagName input tinputs push tmpArrSelect select delete user targetForm eval form object typeof items value null fmt message key performer pls return false action request getContextPath wf remove pfm submit role selected Content Type text html charset gb css JavaScript javascript border solid CCCCCC update logic POST hidden nodeBindingID c out nodeBinding EBEBEB radio static orgnize center users width multiple allUsers currUser id userName realName button Submit add open organize founder starter otherPerformer reletive other detail empty performerDetail node workflowMeta allActivityNodesList currNode nodeID eq nodeName assign variable runtime get aDataField getFieldID rule isRule getPerformerDetail global ok reset, hibernate class table WF FLOW NODE BINDING query name FlowNodeBindingsByDriver select fnb from FlowNodeBinding inner join workflowDriver wfd where flowDriverID FlowNodeBindsByUserPerformer fup flowNodeBinding FlowUserPerformer userID FlowNodeBindsByRolePerformer frp FlowRolePerformer roleID p Title PowerStone public void removeFlowNodeInputParamBinding FlowNodeInputParamBinding nodeInputParamBinding getFlowNodeInputParamBindings remove setFlowNodeBinding null addFlowNodeInputParamBinding add this id column PK ID unsaved value generator native return Long many to one FK DEPLOY org powerstone workflow model FlowDeploy property VC length type string not true String PERFORMER RULE DETAIL false DRIVER WorkflowDriver bag flowUserPerformers cascade all delete orphan lazy inverse collection key List flowRolePerformers flowNodeOutputParamBindings FlowNodeOutputParamBinding flowNodeInputParamBindings STATIC FOUNDER OTHER VARIABLE ASSIGN log nodeBindingID flowDeploy flowNodeID performerRule performerDetail getNodeBindingID Optional  setNodeBindingID empty getFlowDeploy setFlowDeploy getFlowNodeID setFlowNodeID getPerformerRule setPerformerRule getPerformerDetail setPerformerDetail getWorkflowDriver setWorkflowDriver getFlowUserPerformers getFlowRolePerformers setFlowUserPerformers setFlowRolePerformers getFlowNodeOutputParamBindings addFlowNodeOutputParamBinding nodeOutputParamBinding setFlowNodeOutputParamBindings findDriverInputParamByNodeParamID nodeInputParamID for Iterator it iterator hasNext next if getFlowNodeParamID equals getWfDriverInputParam findNodeInputParamBindingByNodeParamID findDriverOutputParamByNodeParamID nodeOutputParamID getWfDriverOutputParam findNodeOutputParamBindingByNodeParamID findNodeOutputParamBindingByDriverParamName driverOutputParamName isDebugEnabled debug getParamName setFlowNodeInputParamBindings isAssign isFounder isOtherPerformer isRule isStatic isVariable enableFounder enableOtherPerformer enableAssign enableVariable enableRule enableStatic object instanceof new EqualsBuilder append toString isEquals hashCode HashCodeBuilder toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addUserPerformer hasUserPerformer warn User has already bee performer setUserID addRolePerformer hasRolePerformer Role setRoleID getUserID getRoleID removeUserPerformer target break is of else removeRolePerformer liyingquan gmail com diamond china msn
