userService,18,UserDetailsServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\security\\UserDetailsServiceImpl.java::private UserService userService;,ConfigurationServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\service\\impl\\ConfigurationServiceImpl.java::private UserService userService;,TodoListsServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\service\\impl\\TodoListsServiceImpl.java::private UserService userService;,TodosServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\service\\impl\\TodosServiceImpl.java::private UserService userService;,TodoListsDwrImpl::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\impl\\TodoListsDwrImpl.java::private UserService userService;,TodosDwrImpl::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\impl\\TodosDwrImpl.java::private UserService userService;,AccountController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\AccountController.java::private UserService userService;,AdministrationController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\AdministrationController.java::private UserService userService;,ListsController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\ListsController.java::private UserService userService;,RecoverPasswordController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\RecoverPasswordController.java::private UserService userService;,RegisterController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\RegisterController.java::private UserService userService;,TodoListsRest::Tudu-Lists\\src\\main\\java\\tudu\\web\\rest\\TodoListsRest.java::private UserService userService;,IntegrationTest::Tudu-Lists\\src\\test\\java\\tudu\\integration\\IntegrationTest.java::private UserService userService;,TodoListsServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\TodoListsServiceImplTest.java::UserService userService = null;,TodosServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\TodosServiceImplTest.java::UserService userService = null;,UserServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\UserServiceImplTest.java::UserServiceImpl userService = new UserServiceImpl();,TodoListsDwrImplTest::Tudu-Lists\\src\\test\\java\\tudu\\web\\dwr\\impl\\TodoListsDwrImplTest.java::UserService userService = null;,TodosDwrImplTest::Tudu-Lists\\src\\test\\java\\tudu\\web\\dwr\\impl\\TodosDwrImplTest.java::UserService userService = null;,
hasNotes,2,Todo::Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java::private boolean hasNotes;,RemoteTodo::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\bean\\RemoteTodo.java::private boolean hasNotes;,
name,2,TodoList::Tudu-Lists\\src\\main\\java\\tudu\\domain\\TodoList.java::private String name;,RemoteTodoList::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\bean\\RemoteTodoList.java::private String name;,
configurationService,2,AdministrationController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\AdministrationController.java::private ConfigurationService configurationService;,ConfigurationServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\ConfigurationServiceImplTest.java::ConfigurationServiceImpl configurationService = new ConfigurationServiceImpl();,
todoList,4,Todo::Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java::private TodoList todoList;,TodoListsServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\TodoListsServiceImplTest.java::TodoList todoList = new TodoList();,TodosServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\TodosServiceImplTest.java::TodoList todoList = new TodoList();,TodoListsDwrImplTest::Tudu-Lists\\src\\test\\java\\tudu\\web\\dwr\\impl\\TodoListsDwrImplTest.java::TodoList todoList = new TodoList();,
log,16,UserDetailsServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\security\\UserDetailsServiceImpl.java::private final Log log = LogFactory.getLog(UserDetailsServiceImpl.class);,ConfigurationServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\service\\impl\\ConfigurationServiceImpl.java::private final Log log = LogFactory.getLog(ConfigurationServiceImpl.class);,TodoListsServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\service\\impl\\TodoListsServiceImpl.java::private final Log log = LogFactory.getLog(TodoListsServiceImpl.class);,TodosServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\service\\impl\\TodosServiceImpl.java::private final Log log = LogFactory.getLog(TodosServiceImpl.class);,UserServiceImpl::Tudu-Lists\\src\\main\\java\\tudu\\service\\impl\\UserServiceImpl.java::private final Log log = LogFactory.getLog(UserServiceImpl.class);,TodoListsDwrImpl::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\impl\\TodoListsDwrImpl.java::private final Log log = LogFactory.getLog(TodoListsDwrImpl.class);,TodosDwrImpl::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\impl\\TodosDwrImpl.java::private final Log log = LogFactory.getLog(TodosDwrImpl.class);,MonitorFilter::Tudu-Lists\\src\\main\\java\\tudu\\web\\filter\\MonitorFilter.java::"private final Log log = LogFactory.getLog(""monitoring"");",ErrorController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\ErrorController.java::private final Log log = LogFactory.getLog(ErrorController.class);,RecoverPasswordController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\RecoverPasswordController.java::private final Log log = LogFactory.getLog(RecoverPasswordController.class);,RestoreController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\RestoreController.java::private final Log log = LogFactory.getLog(RestoreController.class);,ShowRssFeedController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\ShowRssFeedController.java::private final Log log = LogFactory.getLog(ShowRssFeedController.class);,WelcomeController::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\WelcomeController.java::private final Log log = LogFactory.getLog(WelcomeController.class);,BackupServlet::Tudu-Lists\\src\\main\\java\\tudu\\web\\servlet\\BackupServlet.java::private final Log log = LogFactory.getLog(BackupServlet.class);,RssFeedServlet::Tudu-Lists\\src\\main\\java\\tudu\\web\\servlet\\RssFeedServlet.java::private final Log log = LogFactory.getLog(RssFeedServlet.class);,IntegrationTest::Tudu-Lists\\src\\test\\java\\tudu\\integration\\IntegrationTest.java::private final Log log = LogFactory.getLog(IntegrationTest.class);,
description,3,Todo::Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java::private String description;,RemoteTodo::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\bean\\RemoteTodo.java::private String description;,RemoteTodoList::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\bean\\RemoteTodoList.java::private String description;,
login,2,User::Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java::private String login;,AdministrationModel::Tudu-Lists\\src\\main\\java\\tudu\\web\\mvc\\AdministrationModel.java::private String login;,
serialVersionUID,11,Property::Tudu-Lists\\src\\main\\java\\tudu\\domain\\Property.java::private static final long serialVersionUID = 3434972458764657217L;,Role::Tudu-Lists\\src\\main\\java\\tudu\\domain\\Role.java::private static final long serialVersionUID = -5636845397516495671L;,Todo::Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java::private static final long serialVersionUID = 4048798961366546485L;,TodoList::Tudu-Lists\\src\\main\\java\\tudu\\domain\\TodoList.java::private static final long serialVersionUID = 4048798961366546485L;,User::Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java::private static final long serialVersionUID = 4048798961366546485L;,PermissionDeniedException::Tudu-Lists\\src\\main\\java\\tudu\\security\\PermissionDeniedException.java::private static final long serialVersionUID = 8068297009284976718L;,UserAlreadyExistsException::Tudu-Lists\\src\\main\\java\\tudu\\service\\UserAlreadyExistsException.java::private static final long serialVersionUID = 4301449299714922447L;,RemoteTodo::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\bean\\RemoteTodo.java::private static final long serialVersionUID = 2801256525807891607L;,RemoteTodoList::Tudu-Lists\\src\\main\\java\\tudu\\web\\dwr\\bean\\RemoteTodoList.java::private static final long serialVersionUID = -158971969843741512L;,BackupServlet::Tudu-Lists\\src\\main\\java\\tudu\\web\\servlet\\BackupServlet.java::private static final long serialVersionUID = -5600239261220987185L;,RssFeedServlet::Tudu-Lists\\src\\main\\java\\tudu\\web\\servlet\\RssFeedServlet.java::private static final long serialVersionUID = -7649835277417858193L;,
todo,2,TodosServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\TodosServiceImplTest.java::Todo todo = new Todo();,TodosDwrImplTest::Tudu-Lists\\src\\test\\java\\tudu\\web\\dwr\\impl\\TodosDwrImplTest.java::Todo todo = new Todo();,
user,4,TodoListsServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\TodoListsServiceImplTest.java::User user = new User();,TodosServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\TodosServiceImplTest.java::User user = new User();,UserServiceImplTest::Tudu-Lists\\src\\test\\java\\tudu\\service\\impl\\UserServiceImplTest.java::User user = new User();,TodosDwrImplTest::Tudu-Lists\\src\\test\\java\\tudu\\web\\dwr\\impl\\TodosDwrImplTest.java::User user = new User();,
