User private String password,register jsp form errors path password cssClass error,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp,password,Tudu Lists http www w org xhtml en fragments header head jsp main body register title width px info user list subtitle odd login error false even first name firstName last lastName email password verifypassword verifyPassword padding left button javascript submitForm this blur form submit resetForm reset footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
User private Set Role roles new HashSet Role,ehcache xml cache name tudu domain User roles,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\resources\ehcache.xml,roles,java io tmpdir tudu hibernate web cache false domain User true roles todoLists Role Todo subTodos TodoList todos users Property, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
User private String email,account jsp form input path email size maxlength,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp,email,Tudu Lists mm dd yyyy yy http www w org xhtml en fragments header head jsp main body updated eq ok common update user info title list width px subtitle odd first name firstName error even last lastName email date format dateFormat MM password verifypassword verifyPassword padding left button javascript submitForm this blur form submit footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
RestoreTodoListModel private String restoreChoice,restore jsp form radiobutton path restoreChoice value replace,1,Tudu-Lists\src\main\java\tudu\web\mvc\RestoreTodoListModel.java,Tudu-Lists\src\main\webapp\WEB-INF\views\restore.jsp,restoreChoice,Tudu Lists http www w org xhtml en fragments header head jsp main body restore title restoreTodoListModel multipart form data listId list width px subtitle odd file backupFile error even choice restoreChoice create replace todoList name merge padding left button javascript submitForm this blur submit footer, Form used by RestoreController author Julien Dubois RestoreTodoListModel listId restoreChoice backupFile getRestoreChoice Optional  return empty setRestoreChoice this getBackupFile setBackupFile getListId setListId equals o if true null getClass false that hashCode int result toString
AdministrationModel private String smtpUser,administration jsp form input path smtpUser size maxlength,1,Tudu-Lists\src\main\java\tudu\web\mvc\AdministrationModel.java,Tudu-Lists\src\main\webapp\WEB-INF\views\administration.jsp,smtpUser,Tudu Lists Actions numberOfUsers user login firstName lastName enabled http www w org xhtml en fragments header head jsp main body administration title success eq true form vertical align top border px solid CCC menuDiv min height menuTable width font weight bold admin menu configuration page users text center or null administrationModel action hidden list odd static path propertyStaticPath even google analytics key googleAnalyticsKey email host smtpHost port smtpPort smtpUser password smtpPassword from smtpFrom submit fmt message userSearch number of searchLogin not empty row info first name last todos actions trStyle Disable document forms elements value disableUser Enable enableUser footer, Model class for the administration pages author Julien Dubois AdministrationModel action propertyStaticPath googleAnalyticsKey smtpHost smtpPort smtpUser smtpPassword smtpFrom searchLogin login getAction Optional  return empty setAction this getPropertyStaticPath setPropertyStaticPath getGoogleAnalyticsKey setGoogleAnalyticsKey getSmtpHost setSmtpHost getSmtpPort setSmtpPort getSmtpUser setSmtpUser getSmtpPassword setSmtpPassword getSmtpFrom setSmtpFrom getSearchLogin setSearchLogin getLogin setLogin
User private String lastName,register jsp form errors path lastName cssClass error,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp,lastName,Tudu Lists http www w org xhtml en fragments header head jsp main body register title width px info user list subtitle odd login error false even first name firstName last lastName email password verifypassword verifyPassword padding left button javascript submitForm this blur form submit resetForm reset footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
AdministrationModel private String smtpFrom,administration jsp form input path smtpFrom size maxlength,1,Tudu-Lists\src\main\java\tudu\web\mvc\AdministrationModel.java,Tudu-Lists\src\main\webapp\WEB-INF\views\administration.jsp,smtpFrom,Tudu Lists Actions numberOfUsers user login firstName lastName enabled http www w org xhtml en fragments header head jsp main body administration title success eq true form vertical align top border px solid CCC menuDiv min height menuTable width font weight bold admin menu configuration page users text center or null administrationModel action hidden list odd static path propertyStaticPath even google analytics key googleAnalyticsKey email host smtpHost port smtpPort smtpUser password smtpPassword from smtpFrom submit fmt message userSearch number of searchLogin not empty row info first name last todos actions trStyle Disable document forms elements value disableUser Enable enableUser footer, Model class for the administration pages author Julien Dubois AdministrationModel action propertyStaticPath googleAnalyticsKey smtpHost smtpPort smtpUser smtpPassword smtpFrom searchLogin login getAction Optional  return empty setAction this getPropertyStaticPath setPropertyStaticPath getGoogleAnalyticsKey setGoogleAnalyticsKey getSmtpHost setSmtpHost getSmtpPort setSmtpPort getSmtpUser setSmtpUser getSmtpPassword setSmtpPassword getSmtpFrom setSmtpFrom getSearchLogin setSearchLogin getLogin setLogin
User private String password,account jsp form password path password size maxlength,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp,password,Tudu Lists mm dd yyyy yy http www w org xhtml en fragments header head jsp main body updated eq ok common update user info title list width px subtitle odd first name firstName error even last lastName email date format dateFormat MM password verifypassword verifyPassword padding left button javascript submitForm this blur form submit footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
AdministrationModel private String smtpHost,administration jsp form input path smtpHost size maxlength,1,Tudu-Lists\src\main\java\tudu\web\mvc\AdministrationModel.java,Tudu-Lists\src\main\webapp\WEB-INF\views\administration.jsp,smtpHost,Tudu Lists Actions numberOfUsers user login firstName lastName enabled http www w org xhtml en fragments header head jsp main body administration title success eq true form vertical align top border px solid CCC menuDiv min height menuTable width font weight bold admin menu configuration page users text center or null administrationModel action hidden list odd static path propertyStaticPath even google analytics key googleAnalyticsKey email host smtpHost port smtpPort smtpUser password smtpPassword from smtpFrom submit fmt message userSearch number of searchLogin not empty row info first name last todos actions trStyle Disable document forms elements value disableUser Enable enableUser footer, Model class for the administration pages author Julien Dubois AdministrationModel action propertyStaticPath googleAnalyticsKey smtpHost smtpPort smtpUser smtpPassword smtpFrom searchLogin login getAction Optional  return empty setAction this getPropertyStaticPath setPropertyStaticPath getGoogleAnalyticsKey setGoogleAnalyticsKey getSmtpHost setSmtpHost getSmtpPort setSmtpPort getSmtpUser setSmtpUser getSmtpPassword setSmtpPassword getSmtpFrom setSmtpFrom getSearchLogin setSearchLogin getLogin setLogin
Todo private String todoId,todos table jsp td class tdStyle onclick showQuickEditTodo todo todoId,1,Tudu-Lists\src\main\java\tudu\domain\Todo.java,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp,todoId,todoList name completion todo description priority assignedUser login hiddenTodos Backup Restore row not empty font px em Arial Helvetica sans serif center padding width background color FF text align left quickAddNewTodoForm return false if event keyCode quickAddTodo javascript todos actions add quick showAddTodo deleteAllCompletedTodos delete all hideOlderTodos eq true showOlderTodos show older hide message nothing to display showAssignedUser fn length users max height overflow auto list descriptionClass sortTable completed common click edit priorityClass dueDateClass due date assignedUserClass assigned user trStyle even odd method completeTodo page checked style reopenTodo tdStyle todoId showQuickEditTodo and dueDate time le now staticContent images warning png hasNotes note none in quickEditTodo this value size dateFormat checkbox showEditTodo pencil deleteTodo bin closed hidden hiddenColspan rssAllowed ctx tudu rss listId RSS gif alternate feed application xml backup asc restore desc, A Todo author Julien Dubois The serialVersionUID length of this field is which OK with MySQL but will cause trouble other databases Oracle limited at characters SQL Server todoId todoList creationDate description priority completed completionDate dueDate assignedUser notes hasNotes getTodoId Optional  return empty setTodoId isCompleted setCompleted getCompletionDate setCompletionDate getCreationDate setCreationDate getDescription setDescription getDueDate setDueDate getPriority setPriority getAssignedUser setAssignedUser isHasNotes setHasNotes getNotes setNotes getTodoList setTodoList compareTo that int order if equals o true null getClass false todo hashCode toString getListId name usage CacheConcurrencyStrategy READ WRITE id generator system uuid strategy fetch FetchType LAZY
User private String verifyPassword,account jsp form errors path verifyPassword cssClass error,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp,verifyPassword,Tudu Lists mm dd yyyy yy http www w org xhtml en fragments header head jsp main body updated eq ok common update user info title list width px subtitle odd first name firstName error even last lastName email date format dateFormat MM password verifypassword verifyPassword padding left button javascript submitForm this blur form submit footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
User private String firstName,account jsp form errors path firstName cssClass error,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp,firstName,Tudu Lists mm dd yyyy yy http www w org xhtml en fragments header head jsp main body updated eq ok common update user info title list width px subtitle odd first name firstName error even last lastName email date format dateFormat MM password verifypassword verifyPassword padding left button javascript submitForm this blur form submit footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
User private String email,register jsp form input path email size maxlength,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp,email,Tudu Lists http www w org xhtml en fragments header head jsp main body register title width px info user list subtitle odd login error false even first name firstName last lastName email password verifypassword verifyPassword padding left button javascript submitForm this blur form submit resetForm reset footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
User private String password,account jsp form errors path password cssClass error,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp,password,Tudu Lists mm dd yyyy yy http www w org xhtml en fragments header head jsp main body updated eq ok common update user info title list width px subtitle odd first name firstName error even last lastName email date format dateFormat MM password verifypassword verifyPassword padding left button javascript submitForm this blur form submit footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
Todo private String todoId,todos table jsp onClick method todo todoId checked,1,Tudu-Lists\src\main\java\tudu\domain\Todo.java,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp,todoId,todoList name completion todo description priority assignedUser login hiddenTodos Backup Restore row not empty font px em Arial Helvetica sans serif center padding width background color FF text align left quickAddNewTodoForm return false if event keyCode quickAddTodo javascript todos actions add quick showAddTodo deleteAllCompletedTodos delete all hideOlderTodos eq true showOlderTodos show older hide message nothing to display showAssignedUser fn length users max height overflow auto list descriptionClass sortTable completed common click edit priorityClass dueDateClass due date assignedUserClass assigned user trStyle even odd method completeTodo page checked style reopenTodo tdStyle todoId showQuickEditTodo and dueDate time le now staticContent images warning png hasNotes note none in quickEditTodo this value size dateFormat checkbox showEditTodo pencil deleteTodo bin closed hidden hiddenColspan rssAllowed ctx tudu rss listId RSS gif alternate feed application xml backup asc restore desc, A Todo author Julien Dubois The serialVersionUID length of this field is which OK with MySQL but will cause trouble other databases Oracle limited at characters SQL Server todoId todoList creationDate description priority completed completionDate dueDate assignedUser notes hasNotes getTodoId Optional  return empty setTodoId isCompleted setCompleted getCompletionDate setCompletionDate getCreationDate setCreationDate getDescription setDescription getDueDate setDueDate getPriority setPriority getAssignedUser setAssignedUser isHasNotes setHasNotes getNotes setNotes getTodoList setTodoList compareTo that int order if equals o true null getClass false todo hashCode toString getListId name usage CacheConcurrencyStrategy READ WRITE id generator system uuid strategy fetch FetchType LAZY
User private String dateFormat,account jsp form select path dateFormat,1,Tudu-Lists\src\main\java\tudu\domain\User.java,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp,dateFormat,Tudu Lists mm dd yyyy yy http www w org xhtml en fragments header head jsp main body updated eq ok common update user info title list width px subtitle odd first name firstName error even last lastName email date format dateFormat MM password verifypassword verifyPassword padding left button javascript submitForm this blur form submit footer, A user author Julien Dubois The serialVersionUID User login password verifyPassword firstName lastName email creationDate lastAccessDate enabled dateFormat roles todoLists getLogin Optional  return empty setLogin this getPassword setPassword getVerifyPassword setVerifyPassword getFirstName setFirstName getLastName setLastName getEmail setEmail getCreationDate setCreationDate getLastAccessDate setLastAccessDate isEnabled setEnabled getDateFormat setDateFormat getRoles setRoles getTodoLists setTodoLists equals o if true instanceof false final hashCode compareTo that toString name tuser usage CacheConcurrencyStrategy READ WRITE getNumberOfUsers query SELECT COUNT findUsersByLogin FROM where LIKE min max fetch FetchType EAGER
Todo private boolean completed,todos table jsp c if test not todo completed and todo dueDate time le now time,1,Tudu-Lists\src\main\java\tudu\domain\Todo.java,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp,completed,todoList name completion todo description priority assignedUser login hiddenTodos Backup Restore row not empty font px em Arial Helvetica sans serif center padding width background color FF text align left quickAddNewTodoForm return false if event keyCode quickAddTodo javascript todos actions add quick showAddTodo deleteAllCompletedTodos delete all hideOlderTodos eq true showOlderTodos show older hide message nothing to display showAssignedUser fn length users max height overflow auto list descriptionClass sortTable completed common click edit priorityClass dueDateClass due date assignedUserClass assigned user trStyle even odd method completeTodo page checked style reopenTodo tdStyle todoId showQuickEditTodo and dueDate time le now staticContent images warning png hasNotes note none in quickEditTodo this value size dateFormat checkbox showEditTodo pencil deleteTodo bin closed hidden hiddenColspan rssAllowed ctx tudu rss listId RSS gif alternate feed application xml backup asc restore desc, A Todo author Julien Dubois The serialVersionUID length of this field is which OK with MySQL but will cause trouble other databases Oracle limited at characters SQL Server todoId todoList creationDate description priority completed completionDate dueDate assignedUser notes hasNotes getTodoId Optional  return empty setTodoId isCompleted setCompleted getCompletionDate setCompletionDate getCreationDate setCreationDate getDescription setDescription getDueDate setDueDate getPriority setPriority getAssignedUser setAssignedUser isHasNotes setHasNotes getNotes setNotes getTodoList setTodoList compareTo that int order if equals o true null getClass false todo hashCode toString getListId name usage CacheConcurrencyStrategy READ WRITE id generator system uuid strategy fetch FetchType LAZY
