newSample,ProjectFormSamples::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormSamples.java::private FormSample newSample;,4,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-samples.html::edit-samples.html::<td><input class=""input"" type=""text"" data-th-field=""*{newSample.title}"" value=""true""/></td>::81","sagan\sagan-site\src\main\resources\templates\admin\project\edit-samples.html::edit-samples.html::<td><input class=""input"" type=""text"" data-th-field=""*{newSample.url}""/></td>::83","sagan\sagan-site\src\main\resources\templates\admin\project\edit-samples.html::edit-samples.html::<td><input class=""input"" type=""number"" min=""0"" max=""256"" data-th-field=""*{newSample.sortOrder}""/></td>::80","sagan\sagan-site\src\main\resources\templates\admin\project\edit-samples.html::edit-samples.html::<td><textarea class=""textarea"" data-th-field=""*{newSample.description}""></textarea></td>::82",,,,,,,,,,,
displayImagePath,ProjectFormInfo::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormInfo.java::public String displayImagePath;,4,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<input class=""input"" data-th-classappend=""(${#fields.hasErrors('displayImagePath')}? ' is-danger')""::74","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::data-th-errors=""*{displayImagePath}"">Incorrect path to project icon</p>::78","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::type=""text"" data-th-field=""*{displayImagePath}"" name=""displayImagePath""::75","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('displayImagePath')}""::77",,,,,,,,,,,
lanyrdUsername,MemberProfile::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\team\\MemberProfile.java::private String lanyrdUsername;,4,"sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('lanyrdUsername')}""::121","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::data-th-errors=""*{lanyrdUsername}"">Incorrect Lanyrd username</p>::122","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::type=""text"" data-th-field=""*{lanyrdUsername}"" name=""lanyrdUsername"" placeholder=""username"">::120","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::<input class=""input"" data-th-classappend=""(${#fields.hasErrors('lanyrdUsername')}? ' is-danger')""::119",,,,,,,,,,,
variant,SpringToolsDownload::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\tools\\SpringToolsDownload.java::private String variant;,3,"sagan\sagan-site\src\main\resources\templates\admin\tools\edit.html::edit.html::<td><input class=""input"" type=""text"" data-th-field=""*{downloads[__${downloadStat.index}__].variant}""/></td>::39","sagan\sagan-site\src\main\resources\templates\admin\tools\edit.html::edit.html::<td><input class=""input"" type=""text"" data-th-field=""*{downloads[__${size}__].variant}""/></td>::46","sagan\sagan-site\src\main\resources\templates\admin\tools\edit.html::edit.html::data-th-value=""*{downloads[__${downloadStat.index}__].variant}""></td>::38",,,,,,,,,,,,
speakerdeckUsername,MemberProfile::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\team\\MemberProfile.java::private String speakerdeckUsername;,4,"sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('speakerdeckUsername')}""::103","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::data-th-classappend=""(${#fields.hasErrors('speakerdeckUsername')}? ' is-danger')""::100","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::type=""text"" data-th-field=""*{speakerdeckUsername}"" name=""speakerdeckUsername""::101","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::data-th-errors=""*{speakerdeckUsername}"">Incorrect Speakerdeck username</p>::104",,,,,,,,,,,
tagLine,Display::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\Display.java::private String tagLine;,4,"sagan\sagan-site\src\main\resources\templates\projects\index.html::index.html::<p data-th-text=""${project.display.tagLine}"">Takes an opinionated view of building Spring applications and gets you::69","sagan\sagan-site\src\main\resources\templates\projects\index.html::index.html::<p data-th-text=""${project.display.tagLine}"">Takes an opinionated view of building Spring applications and gets you up and running as quickly as possible.</p>::37","sagan\sagan-site\src\main\resources\templates\projects\index.html::index.html::<p class='m-0' data-th-text=""${project.display.tagLine}"">Very short one-line description.</p>::21","sagan\sagan-site\src\main\resources\templates\projects\index.html::index.html::<p data-th-text=""${project.display.tagLine}"">Takes an opinionated view of building Spring applications and gets you up and running as quickly as possible.</p>::54",,,,,,,,,,,
gravatarEmail,MemberProfile::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\team\\MemberProfile.java::private String gravatarEmail;,4,"sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::data-th-classappend=""(${#fields.hasErrors('gravatarEmail')}? ' is-danger')""::78","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('gravatarEmail')}""::82","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::type=""text"" data-th-field=""*{gravatarEmail}"" name=""gravatarEmail""::79","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::data-th-errors=""*{gravatarEmail}"">Incorrect Gravatar email.</p>::83",,,,,,,,,,,
newRelease,ProjectFormReleases::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormReleases.java::private FormRelease newRelease = new FormRelease();,3,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::<td><input class=""input"" type=""text"" data-th-field=""*{newRelease.apiDocUrl}""/></td>::78","sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::<td><input class=""input"" type=""text"" data-th-field=""*{newRelease.version}""/></td>::76","sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::<td><input class=""input"" type=""text"" data-th-field=""*{newRelease.refDocUrl}""/></td>::77",,,,,,,,,,,,
typeLabel,AbstractGuide::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\guides\\AbstractGuide.java::private String typeLabel;,2,"sagan\sagan-site\src\main\resources\templates\guides\gs\guide.html::guide.html::<div class=""content--title desktop-only"" data-th-text=""${guide.typeLabel}"">Getting Started</div>::18",,,,,,,,,,,,,,
displaySiteUrl,ProjectFormInfo::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormInfo.java::public String displaySiteUrl;,3,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('displaySiteUrl')}"" data-th-errors=""*{displaySiteUrl}"">::57","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::type=""text"" data-th-field=""*{displaySiteUrl}"" name=""displaySiteUrl"" placeholder=""/projects/spring-boot"">::56","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<input class=""input"" data-th-classappend=""(${#fields.hasErrors('displaySiteUrl')}? ' is-danger')""::55",,,,,,,,,,,,
disqusShortname,BlogService::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\blog\\BlogService.java::private String disqusShortname;,1,"sagan\sagan-site\src\main\resources\templates\blog\index.html::index.html::<script id=""dsq-count-scr"" data-th-src=""${'//' + disqusShortname + '.disqus.com/count.js'}"" async></script>::131",,,,,,,,,,,,,,
overviewSource,ProjectFormInfo::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormInfo.java::public String overviewSource;,3,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::data-th-field=""*{overviewSource}"" name=""overviewSource"" rows=""20""></textarea>::136","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<textarea class=""textarea"" data-th-classappend=""(${#fields.hasErrors('overviewSource')}? ' is-danger')""::134","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('overviewSource')}"" data-th-errors=""*{overviewSource}"">::137",,,,,,,,,,,,
displayTagLine,ProjectFormInfo::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormInfo.java::public String displayTagLine;,3,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::data-th-field=""*{displayTagLine}"" name=""displayTagLine"" rows=""8""></textarea>::86","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<textarea class=""textarea"" data-th-classappend=""(${#fields.hasErrors('displayTagLine')}? ' is-danger')""::84","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('displayTagLine')}"" data-th-errors=""*{displayTagLine}"">::87",,,,,,,,,,,,
bootConfigSource,ProjectFormInfo::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormInfo.java::public String bootConfigSource;,3,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::data-th-classappend=""(${#fields.hasErrors('bootConfigSource')}? ' is-danger')""::122","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('bootConfigSource')}"" data-th-errors=""*{bootConfigSource}"">::125","sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::data-th-field=""*{bootConfigSource}"" name=""bootConfigSource"" rows=""10""></textarea>::124",,,,,,,,,,,,
displayFeatured,ProjectFormInfo::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormInfo.java::public boolean displayFeatured;,1,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-info.html::edit-info.html::<input type=""checkbox"" data-th-field=""*{displayFeatured}"" name=""displayFeatured""> Added to the ""Featured"" section on the projects page::110",,,,,,,,,,,,,,
commercialSupportEndDate,GenerationMetadata::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\webapi\\generation\\GenerationMetadata.java::private LocalDate commercialSupportEndDate;,2,"sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<span data-th-if=""${generation.commercialSupportEndDate() == null}"" class=""none""></span>::287","sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<span data-th-if=""${generation.commercialSupportEndDate() != null}"" data-th-classappend=""${generation.commercialSupportEndDate().isBefore(now)} ? 'past'""  data-th-text=""${generation.commercialSupportEndDate()}"">1 Jan 2020</span>::288",,,,,,,,,,,,,
isCurrent,Release::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\Release.java::private boolean isCurrent;,2,"sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::data-th-if=""${release.isCurrent()}"">CURRENT</span>::143","sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::data-th-if=""${release.isCurrent()}"">CURRENT</span>::168",,,,,,,,,,,,,
videoEmbeds,MemberProfile::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\team\\MemberProfile.java::private String videoEmbeds;,2,"sagan\sagan-site\src\main\resources\templates\team\show.html::show.html::<div class=""content-container--wrapper"" data-th-unless=""${#strings.isEmpty(profile.videoEmbeds)}"">::111","sagan\sagan-site\src\main\resources\templates\team\show.html::show.html::<div class=""embedded-video"" data-th-utext=""${profile.videoEmbeds}""></div>::114",,,,,,,,,,,,,
ossSupportEndDate,GenerationMetadata::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\webapi\\generation\\GenerationMetadata.java::private LocalDate ossSupportEndDate;,2,"sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<span data-th-if=""${generation.ossSupportEndDate() == null}"" class=""none""></span>::283","sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<span data-th-if=""${generation.ossSupportEndDate() != null}"" data-th-classappend=""${generation.ossSupportEndDate().isBefore(now)} ? 'past'""  data-th-text=""${generation.ossSupportEndDate()}"">1 Jan 2019</span>::284",,,,,,,,,,,,,
startTime,Event::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\events\\Event.java::private ZonedDateTime startTime;,2,"sagan\sagan-site\src\main\resources\templates\events\community.html::community.html::<p class='date' data-th-text=""${#temporals.format(event.startTime* 'yyyy-MM-dd')}"">2020-01-01</p>::22","sagan\sagan-site\src\main\resources\templates\events\list.html::list.html::<p class='date' data-th-text=""${#temporals.format(event.startTime* 'yyyy-MM-dd')}"">2020-01-01</p>::25",,,,,,,,,,,,,
imagePath,Display::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\Display.java::private String imagePath;,2,"sagan\sagan-site\src\main\resources\templates\projects\index.html::index.html::<img class='proj-icon' data-th-src=""@{${project.display.imagePath ?: '/images/projects/spring.svg'}}"">::33","sagan\sagan-site\src\main\resources\templates\projects\index.html::index.html::<img class='proj-icon' data-th-src=""@{${project.display.imagePath ?: '/images/projects/spring.svg'}}"">::50",,,,,,,,,,,,,
