driverOutputData,1,ActivityReport::powerstone\\src\\org\\powerstone\\workflow\\model\\ActivityReport.java::private HashMap driverOutputData;,
flowNodeID,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private String flowNodeID;,
overTime,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private String overTime;,
fileStoreDAO,1,FlowMetaFileDAOJDBCTest::powerstone\\test\\org\\powerstone\\workflow\\dao\\FlowMetaFileDAOJDBCTest.java::private FlowMetaFileDAOJDBC fileStoreDAO = null;,
fieldDescription,1,FlowDataField::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowDataField.java::private String fieldDescription;,
flowFileInUse,1,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private FlowMetaFile flowFileInUse;,
fmInuse,1,FlowMetaManagerTest::powerstone\\test\\org\\powerstone\\workflow\\service\\FlowMetaManagerTest.java::FlowMetaFile fmInuse;,
setServerDomain,1,AuthenticateManagerImpl::powerstone\\src\\org\\powerstone\\ca\\service\\impl\\AuthenticateManagerImpl.java::private static boolean setServerDomain = DEFAULT_SET_SERVER_DOMAIN; //���Ƿ���Ч,
VARIABLE_TO_PROCESS_IN,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String VARIABLE_TO_PROCESS_IN = "VariableToProcess_IN";,
lobHandler,1,FlowMetaFileDAOJDBC::powerstone\\src\\org\\powerstone\\workflow\\dao\\jdbc\\FlowMetaFileDAOJDBC.java::private LobHandler lobHandler;,
ACTIVITY_TYPE_NO,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String ACTIVITY_TYPE_NO = "No";,
flowNodeInputParamBindings,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private List flowNodeInputParamBindings = new ArrayList();,
flowNodeOutputParamBindings,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private List flowNodeOutputParamBindings = new ArrayList();,
workflowDriverDAO,1,WorkflowDriverManagerImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\WorkflowDriverManagerImpl.java::private WorkflowDriverDAO workflowDriverDAO;,
flowMetaID,1,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private Long flowMetaID = new Long( -1);,
TypeDeclarations,1,FlowModelDAO::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowModelDAO.java::private HashMap TypeDeclarations;,
email,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private String email;,
resourceID,1,Resource::powerstone\\src\\org\\powerstone\\ca\\model\\Resource.java::private String resourceID;,
driverParamValue,1,FlowProcRelativeData::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcRelativeData.java::private String driverParamValue;,
DEFAULT_CA_TOKEN,1,AuthenticateManagerImpl::powerstone\\src\\org\\powerstone\\ca\\service\\impl\\AuthenticateManagerImpl.java::private final static String DEFAULT_CA_TOKEN = "ca_token";,
sex,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private String sex;,
LOG_IN_URL,1,CAFilter::powerstone\\src\\org\\powerstone\\ca\\CAFilter.java::private String LOG_IN_URL;,
FLOW_PERFORMER_FOUNDER,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::public final static String FLOW_PERFORMER_FOUNDER = "2";,
DEFAULT_FLOW_TASK_PARAM_NAME,1,IFlowDriver::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\IFlowDriver.java::public static final String DEFAULT_FLOW_TASK_PARAM_NAME = "flowTaskID";,
wfDriverOutputParams,1,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private java.util.List wfDriverOutputParams = new ArrayList();,
confirmPass,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private String confirmPass;,
ERROR_FLOWDEPLOY_WITH_PROCS,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWDEPLOY_WITH_PROCS =,
DEPLOY_STATE_PREPARING,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::public static final String DEPLOY_STATE_PREPARING = "preparing";,
workflowFileInput,1,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private InputStream workflowFileInput;,
ACTIVITY_TYPE_ROUTE,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String ACTIVITY_TYPE_ROUTE = "Route";,
currentState,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private String currentState;,
_contextPath,1,TreeMaker::powerstone\\src\\org\\powerstone\\util\\TreeMaker.java::private String _contextPath;,
_resource,1,ResourceDAOTest::powerstone\\test\\org\\powerstone\\ca\\dao\\ResourceDAOTest.java::Resource _resource = null;,
fmf,1,FlowMetaFileDAOTest::powerstone\\test\\org\\powerstone\\workflow\\dao\\FlowMetaFileDAOTest.java::FlowMetaFile fmf;,
driverOutputParamID,1,WFDriverOutputParam::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverOutputParam.java::private Long driverOutputParamID = new Long( -1);,
STATE_NAME,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String STATE_NAME = "stateName";,
FLOW_PERFORMER_OTHER_PERFORMER,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::public final static String FLOW_PERFORMER_OTHER_PERFORMER = "3";,
flowTaskID,1,ActivityReport::powerstone\\src\\org\\powerstone\\workflow\\model\\ActivityReport.java::private String flowTaskID;,
tasksNum,1,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::private Integer tasksNum;,
nodeCollection,1,TreeMaker::powerstone\\src\\org\\powerstone\\workflow\\util\\TreeMaker.java::Collection nodeCollection;,
actionURL,1,Resource::powerstone\\src\\org\\powerstone\\ca\\model\\Resource.java::private String actionURL;,
contexts,1,AbstractSpringTestCase::powerstone\\src\\org\\powerstone\\AbstractSpringTestCase.java::protected ArrayList contexts = null;,
flowProcs,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private List flowProcs = new ArrayList();,
conditionExpress,1,FlowProcTransition::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransition.java::private String conditionExpress;,
STATE_ID,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String STATE_ID = "stateID";,
authenticationUtilBeanName,1,CATagSupport::powerstone\\src\\org\\powerstone\\ca\\tags\\CATagSupport.java::private String authenticationUtilBeanName = "authenticationUtil";,
TASK_STATE_FINISHED,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::public static final String TASK_STATE_FINISHED = "finished";,
flowDriverName,1,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private String flowDriverName;,
flowMetaName,1,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private String flowMetaName;,
logOnTime,1,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private String logOnTime;,
flowDriverManager,1,WorkflowEngineImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\WorkflowEngineImpl.java::private WorkflowDriverManager flowDriverManager;,
NEW_TASK_NOT_EMAILED,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::public static final Integer NEW_TASK_NOT_EMAILED = new Integer(0);,
nodeID,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String nodeID;,
valueEnumerations,1,FlowDataField::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowDataField.java::private String[] valueEnumerations;,
ut,1,AuthenticateDAOTest::powerstone\\test\\org\\powerstone\\ca\\dao\\AuthenticateDAOTest.java::UserToken ut = null;,
_hrefLink,1,TreeMaker::powerstone\\src\\org\\powerstone\\util\\TreeMaker.java::private String _hrefLink;,
ERROR_FLOWMETAFILE_DIGESTER,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWMETAFILE_DIGESTER =,
resType,1,Resource::powerstone\\src\\org\\powerstone\\acegi\\resource\\Resource.java::private String resType;,
groupID,1,Group::powerstone\\src\\org\\powerstone\\ca\\model\\Group.java::private Long groupID = new Long( -1);,
taskRefuses,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private List taskRefuses = new ArrayList();,
resourceName,1,Resource::powerstone\\src\\org\\powerstone\\ca\\model\\Resource.java::private String resourceName;,
webModuleID,1,WebModule::powerstone\\src\\org\\powerstone\\ca\\model\\WebModule.java::private Long webModuleID = new Long( -1);,
nodeType,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String nodeType;,
flowExecuterBeanName,1,WorkflowFactoryPlugin::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\WorkflowFactoryPlugin.java::private String flowExecuterBeanName = DEFAULT_FLOW_EXECUTER_BEAN_NAME;,
FLOW_PREVIEW_VARIABLE,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String FLOW_PREVIEW_VARIABLE = "Flow_Preview_Variable"; //����Ԥ������,
FLAG_CAN_NOT_DRIVE_FLOW,1,AbstractWorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\AbstractWorkflowDriver.java::private final static String FLAG_CAN_NOT_DRIVE_FLOW =,
flowMetaStoreDAO,1,FlowMetaManagerImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\FlowMetaManagerImpl.java::private FlowMetaFileDAO flowMetaStoreDAO;,
ERROR_FLOWPROC_UN_MATCHED_OUTPUT_PARAM_VALUE,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWPROC_UN_MATCHED_OUTPUT_PARAM_VALUE,
ERROR_FLOWDEPLOY_DRIVER_REUSEE,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWDEPLOY_DRIVER_REUSEE,
newTasks,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private List newTasks = new ArrayList();,
DEFAULT_DRIVER_MANAGER_BEAN_NAME,1,WorkflowFactoryPlugin::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\WorkflowFactoryPlugin.java::public static final String DEFAULT_DRIVER_MANAGER_BEAN_NAME =,
DEFAULT_FLOW_EXECUTER_BEAN_NAME,1,WorkflowFactoryPlugin::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\WorkflowFactoryPlugin.java::public static final String DEFAULT_FLOW_EXECUTER_BEAN_NAME =,
TASK_STATE_FREE,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::public static final String TASK_STATE_FREE = "free";,
FLAG_DRIVE_FLOW,1,AbstractWorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\AbstractWorkflowDriver.java::private final static String FLAG_DRIVE_FLOW = "powerstone_flag_driver_flow";,
resourceCache,1,AcegiCacheManager::powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManager.java::private ResourceCache resourceCache;,
DISTRIBUTABLE,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String DISTRIBUTABLE = "distributable"; //��������Ա�����,
roles,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private List roles = new ArrayList();,
TRANSACTION_STATE_ACTIVE,1,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::public static final String TRANSACTION_STATE_ACTIVE = "active";,
COOKIE_DIVIDER,1,IFlowDriver::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\IFlowDriver.java::public static final String COOKIE_DIVIDER = "*_*";,
nodeDescription,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String nodeDescription;,
transactionID,1,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::private Long transactionID = new Long( -1);,
targetBeanName,1,AcegiCacheManagerFactoryBean::powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManagerFactoryBean.java::String targetBeanName;,
TASK_STATE_ASSIGNED,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::public static final String TASK_STATE_ASSIGNED = "assigned";,
sendEmail,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private Integer sendEmail = NEW_TASK_NOT_EMAILED;,
previewImageSize,1,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private Long previewImageSize;,
root,1,FlowModelDAO::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowModelDAO.java::private Element root;,
wac,1,CATagSupport::powerstone\\src\\org\\powerstone\\ca\\tags\\CATagSupport.java::private static WebApplicationContext wac;,
_checkboxName,1,TreeMaker::powerstone\\src\\org\\powerstone\\util\\TreeMaker.java::private String _checkboxName;,
previewImageInput,1,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private InputStream previewImageInput;,
COOKIE_NAME,1,IFlowDriver::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\IFlowDriver.java::public static final String COOKIE_NAME = "driverCookie";,
parentGroup,1,Group::powerstone\\src\\org\\powerstone\\ca\\model\\Group.java::private Group parentGroup;,
flowProcTransactions,1,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private java.util.List flowProcTransactions = new ArrayList();,
writeURL,1,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private String writeURL;,
DESTINATION_URL,1,CAFilter::powerstone\\src\\org\\powerstone\\ca\\CAFilter.java::public static final String DESTINATION_URL = "destination_url";,
ACTIVITY_TYPE_TOOL,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String ACTIVITY_TYPE_TOOL = "Tool";,
theConfig,1,CAFilter::powerstone\\src\\org\\powerstone\\ca\\CAFilter.java::private static FilterConfig theConfig;,
FLOW_PERFORMER_ASSIGN,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::public final static String FLOW_PERFORMER_ASSIGN = "6";,
mailText,1,SendTaskQuartzJob::powerstone\\src\\org\\powerstone\\workflow\\job\\SendTaskQuartzJob.java::private String mailText;,
wfDriverInputParams,1,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private java.util.List wfDriverInputParams = new ArrayList();,
userName,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private String userName;,
ERROR_FLOWENGINE_DIDNOT_DRIVE_ANY_FLOW,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWENGINE_DIDNOT_DRIVE_ANY_FLOW,
flowTasks,1,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::private List flowTasks = new ArrayList();,
pathMatcher,1,CacheBaseUrlDefinitionSource::powerstone\\src\\org\\powerstone\\acegi\\intercept\\web\\CacheBaseUrlDefinitionSource.java::private final PathMatcher pathMatcher = new AntPathMatcher();,
ERROR_FLOWMETA_DUPLICATE_PROCESS_ID,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWMETA_DUPLICATE_PROCESS_ID,
childGroups,1,Group::powerstone\\src\\org\\powerstone\\ca\\model\\Group.java::private List childGroups = new ArrayList();,
TASK_STATE_REFUSED,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::public static final String TASK_STATE_REFUSED = "refused";,
businessType,1,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private BusinessType businessType;,
rescTypeMapping,1,AcegiCacheManager::powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManager.java::private Map rescTypeMapping;,
linkedFlowProcs,1,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private java.util.List linkedFlowProcs = new ArrayList();,
ERROR_FLOWMETAFILE_MULTI_METAS,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWMETAFILE_MULTI_METAS,
variableToPreview,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String[] variableToPreview;,
wd2,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd2 = null;,
wd1,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd1 = null;,
wd4,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd4 = null;,
wd3,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd3 = null;,
wd6,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd6 = null;,
wd5,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd5 = null;,
wd8,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd8 = null;,
wd7,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd7 = null;,
wd9,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WorkflowDriver wd9 = null;,
taskAssigners,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private List taskAssigners = new ArrayList();,
driverID,1,ActivityReport::powerstone\\src\\org\\powerstone\\workflow\\model\\ActivityReport.java::private String driverID;,
facePage,1,WebModule::powerstone\\src\\org\\powerstone\\ca\\model\\WebModule.java::private String facePage;,
stateName,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String stateName;,
sessionFactory,1,SendTaskQuartzJob::powerstone\\src\\org\\powerstone\\workflow\\job\\SendTaskQuartzJob.java::private SessionFactory sessionFactory;,
createdTime,1,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private String createdTime;,
typeID,1,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::private Long typeID = new Long( -1);,
workflowFileSize,1,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private Long workflowFileSize;,
authoritiesByResourceQuery,1,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String authoritiesByResourceQuery;,
oldPass,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private String oldPass;,
FLOW_PERFORMER_STATIC,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::public final static String FLOW_PERFORMER_STATIC = "1";,
resString,1,Resource::powerstone\\src\\org\\powerstone\\acegi\\resource\\Resource.java::private String resString;,
workflowFile,1,FlowMetaFileStore::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFileStore.java::private java.sql.Blob workflowFile;,
flowModelDAO,1,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private FlowModelDAO flowModelDAO;,
matcher,1,CacheBaseUrlDefinitionSource::powerstone\\src\\org\\powerstone\\acegi\\intercept\\web\\CacheBaseUrlDefinitionSource.java::private final PatternMatcher matcher = new Perl5Matcher();,
fromNodeID,1,FlowProcTransition::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransition.java::private String fromNodeID;,
driverOutputParamEnumes,1,WFDriverOutputParam::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverOutputParam.java::private List driverOutputParamEnumes = new ArrayList();,
postTrans,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String[] postTrans;,
ACTIVITY_TYPE_SUBFLOW,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String ACTIVITY_TYPE_SUBFLOW = "SubFlow";,
applicationContext,1,AcegiCacheManagerFactoryBean::powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManagerFactoryBean.java::private ApplicationContext applicationContext;,
ERROR_FLOWTASK_ABORT_INVALID_STATE,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWTASK_ABORT_INVALID_STATE =,
DEFAULT_TASK_MANAGER_BEAN_NAME,1,WorkflowFactoryPlugin::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\WorkflowFactoryPlugin.java::public static final String DEFAULT_TASK_MANAGER_BEAN_NAME = "flowTaskManager";,
conditionType,1,FlowProcTransition::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransition.java::private String conditionType;,
RESOURCE_TYPE_METHOD,1,Resource::powerstone\\src\\org\\powerstone\\acegi\\resource\\Resource.java::public static final String RESOURCE_TYPE_METHOD = "METHOD";,
