FlowDeploy private String flowDeployName,flowDeployForm jsp spring bind path flowDeploy flowDeployName,1
WorkflowMeta private FlowMetaFile flowFileInUse,listAllBusinessTypes jsp c out value flowMeta flowFileInUse flowMetaName,1
User private String userName,myInfoForm jsp spring bind path user userName,1
WorkflowDriver private String flowDriverName,WorkflowDriver hbm xml name flowDriverName,1
FlowDeploy private Long flowDeployID new Long,FlowDeploy hbm xml name flowDeployID,1
AcegiCacheManager private AuthenticationService authenticationService,acegi context xml property name authenticationService,1
WorkflowMeta private Long flowMetaID new Long,WorkflowMeta hbm xml name flowMetaID,1
WorkflowMeta private Long flowMetaID new Long,WorkflowMeta hbm xml from WorkflowMeta wm order by wm flowMetaID asc,1
FlowNodeBinding private String performerDetail,configNodePerformer jsp c if test empty nodeBinding performerDetail,1
Group private List childGroups new ArrayList,Group hbm xml name childGroups,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml select count from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and task taskState in and bt typeID,1
User private String sex,User hbm xml name sex,1
User private List groups new ArrayList,Group hbm xml select user from User as user left join user groups as groups where groups groupID,1
WorkflowMeta private BusinessType businessType,WorkflowMeta hbm xml name businessType,1
WorkflowDriver private java util List wfDriverInputParams new ArrayList,WorkflowDriver hbm xml name wfDriverInputParams,1
WorkflowMeta private List flowFileVersions new ArrayList,WorkflowMeta hbm xml name flowFileVersions,1
WFDriverOutputParam private Long driverOutputParamID new Long,driverOutputForm jsp spring bind path driverOutput driverOutputParamID,1
FlowMetaFile private String flowMetaName,seeFlowMeta jsp fmt message key flowMeta process name c out value workflowMeta flowFileInUse flowMetaName,1
User private List webModules new ArrayList,User hbm xml name webModules,1
AcegiCacheManagerFactoryBean String targetBeanName,acegi context xml property name targetBeanName value acegiCacheManagerTarget,1
WorkflowNode private String nodeID,configNodePerformer jsp option value c out value currNode nodeID,1
UserToken private String lastAccessTime,UserToken hbm xml select ut from UserToken as ut where ut lastAccessTime,1
User private String confirmPass,userForm jsp spring bind path user confirmPass,1
WorkflowMeta private Long flowMetaID new Long,seeFlowMeta jsp img src request getContextPath wf preview flow meta fm flowMetaID c out value workflowMeta flowMetaID,1
BusinessType private Long typeID new Long,listTaskKinds jsp href request getContextPath list new tasks wl typeID c out value businessType typeID,1
FlowNodeBinding private String flowNodeID,FlowNodeBinding hbm xml name flowNodeID,1
User private String userName,validation xml field property userName depends required mask maxlength minlength,1
WorkflowDriverManagerImpl private WorkflowDriverDAO workflowDriverDAO,workflow service context xml property name workflowDriverDAO,1
User private String password,User hbm xml name password,1
WFDriverOutputParam private Long driverOutputParamID new Long,WFDriverOutputParam hbm xml name driverOutputParamID,1
User private String email,validation xml field property email depends required email,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml select task from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and bt typeID and task taskState in order by task createTime desc,1
Resource private String resourceID,Resource hbm xml name resourceID,1
UserToken private String ipAddress,UserToken hbm xml select ut from UserToken as ut where ut userID and ut ipAddress,1
FlowProc private FlowProc linkFlowProc,FlowProc hbm xml name linkFlowProc,1
FlowDeploy private List flowProcs new ArrayList,FlowDeploy hbm xml name flowProcs,1
WorkflowDriver private Long flowDriverID new Long,driverForm jsp spring bind path driver flowDriverID,1
BusinessType private Long typeID new Long,listTaskKinds jsp a target right onclick changeColor exe c out value businessType typeID,1
BusinessType private Long typeID new Long,listTaskKinds jsp a target right onclick changeColor new c out value businessType typeID,1
WorkflowDriver private Long flowDriverID new Long,listDriversToDeploy jsp value c out value theDriver flowDriverID,1
User private String userName,configNodePerformer jsp c out value currUser userName c out value currUser realName,1
FlowNodeBinding private List flowRolePerformers new ArrayList,FlowNodeBinding hbm xml name flowRolePerformers,1
User private List groups new ArrayList,User hbm xml name groups,1
Resource private String resourceName,validation xml field property resourceName depends required maxlength minlength,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml select task from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and bt typeID and task taskState in order by task startTime desc,1
BusinessType private String typeName,listTaskKinds jsp c out value businessType typeName font color FF id new c out value businessType typeID,1
NewTask private String taskCandidateUserID,FlowTask hbm xml select bt typeID count from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and task taskState in group by bt,1
BusinessType private Long typeID new Long,listTaskKinds jsp c out value businessType typeName font color FF id exe c out value businessType typeID,1
User private String password,userForm jsp spring bind path user password,1
FlowMetaFile private String createdTime,seeFlowMeta jsp fmt message key flowMeta create time c out value workflowMeta flowFileInUse createdTime,1
FlowTask private List taskUsers new ArrayList,FlowTask hbm xml name taskUsers,1
WFDriverOutputParam private Long driverOutputParamID new Long,driverOutputEnumeForm jsp input type hidden name driverOutputParamID value c out value driverOutputParamID,1
FlowTask private Integer sendEmail NEW TASK NOT EMAILED,FlowTask hbm xml select task from FlowTask task where task taskState in and task sendEmail,1
WFDriverInputParam private Long driverInputParamID new Long,seeDriverDetail jsp onclick deleteInputParam c out value theDriver flowDriverID c out value theInputParam driverInputParamID,1
WebModule private Long webModuleID new Long,webModuleForm jsp spring bind path webModule webModuleID,1
WorkflowMeta private Long flowMetaID new Long,listBusinessTypesToJoin jsp input type hidden name flowMetaID value c out value flowMeta flowMetaID,1
BusinessType private String typeName,validation xml field property typeName depends required maxlength,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml name taskState,1
User private String confirmPass,userForm jsp spring bind path user confirmPass,1
WebModule private String webModuleName,webModuleForm jsp spring bind path webModule webModuleName,1
BusinessType private List workflowMetas new ArrayList,listAllBusinessTypes jsp c forEach items businessType workflowMetas var flowMeta varStatus idee,1
BusinessType private Long typeID new Long,BusinessType hbm xml from BusinessType bt order by bt typeID asc,1
BusinessType private Integer tasksNum,listTaskKinds jsp c out value businessType tasksNum font,1
WorkflowNode private String nodeID,configNodePerformer jsp c if test currNode nodeID eq nodeBinding performerDetail,1
BusinessType private Long typeID new Long,businessTypeForm jsp spring bind path businessType typeID,1
Resource private String resourceName,resourceForm jsp spring bind path resource resourceName,1
BusinessType private Long typeID new Long,FlowTask hbm xml select bt typeID count from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and task taskState group by bt,1
WorkflowDriver private java util List wfDriverInputParams new ArrayList,seeDriverDetail jsp c forEach var theInputParam items theDriver wfDriverInputParams,1
FlowDeploy private Long flowDeployID new Long,FlowProc hbm xml select theFP from FlowProc theFP where theFP flowProcID in select fp flowProcID from FlowTask ft join ft flowProcTransaction flowProc fp where fp flowDeploy flowDeployID and ft taskState not in group by fp having count ft,1
FlowNodeBinding private String performerDetail,configNodePerformer jsp c if test currNode nodeID eq nodeBinding performerDetail,1
FlowDeploy private String flowDeployName,validation xml field property flowDeployName depends required maxlength,1
BusinessType private String typeName,listTaskKinds jsp c out value businessType typeName font color FF id exe c out value businessType typeID,1
User private String password,userForm jsp spring bind path user password,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml select task from FlowTask task where task taskState in and task sendEmail,1
WorkflowDriver private Long flowDriverID new Long,seeDriverDetail jsp onclick window open request getContextPath wf edit input param fd driverID c out value theDriver flowDriverID width height src request getContextPath img add gif width height td,1
FlowNodeInputParamBinding private WFDriverInputParam wfDriverInputParam,FlowNodeInputParamBinding hbm xml name wfDriverInputParam,1
FlowMetaFile private String flowMetaName,listAllBusinessTypes jsp c out value flowMeta flowFileInUse flowMetaName,1
WorkflowDriver private String writeURL,WorkflowDriver hbm xml from WorkflowDriver wd where wd contextPath and wd writeURL,1
Resource private String resourceName,Resource hbm xml select rs from Resource as rs where rs resourceName,1
WFDriverOutputParamEnume private Long driverOutputParamEnumeID new Long,seeDriverDetail jsp option value c out value theOutputParamEnume driverOutputParamEnumeID,1
WorkflowDriver private String readURL,driverForm jsp spring bind path driver readURL,1
User private String email,myInfoForm jsp spring bind path user email,1
BusinessType private Integer tasksNum,listTaskKinds jsp c out value businessType tasksNum font,1
BusinessType private Long typeID new Long,listBusinessTypesToJoin jsp onclick selectMe c out value businessType typeID td,1
AuthenticationUtil FilterInvocationDefinitionSource filterInvocationDefinitionSource,acegi context xml property name filterInvocationDefinitionSource ref filterDefinitionSource,1
RoleRight private Role role,Role hbm xml select rr from RoleRight as rr where rr role roleID and rr resource id and rr privilege,1
User private String realName,validation xml field property realName depends required maxlength,1
User private List roles new ArrayList,User hbm xml name roles,1
BusinessType private Long typeID new Long,listBusinessTypesToJoin jsp c if test flowMeta businessType typeID businessType typeID,1
FlowMetaManagerImpl private FlowMetaFileDAO flowMetaFileDAO,workflow service context xml property name flowMetaFileDAO,1
WorkflowMeta private BusinessType businessType,FlowTask hbm xml select task from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and bt typeID and task taskState in order by task overTime desc,1
WorkflowDriver private java util List wfDriverOutputParams new ArrayList,WorkflowDriver hbm xml name wfDriverOutputParams,1
FlowProcTransition private String fromNodeID,FlowProcTransition hbm xml name fromNodeID,1
WFDriverOutputParam private Long driverOutputParamID new Long,driverOutputEnumeForm jsp c if test not empty driverOutputParamID,1
Group private Long groupID new Long,groupForm jsp spring bind path group groupID,1
FlowTask private List taskRefuses new ArrayList,FlowTask hbm xml name taskRefuses,1
FlowDeploy private Long flowDeployID new Long,flowDeployForm jsp spring bind path flowDeploy flowDeployID,1
FlowNodeBinding private String performerRule FLOW PERFORMER STATIC,FlowNodeBinding hbm xml name performerRule,1
BusinessType private Integer tasksNum,listTaskKinds jsp c out value businessType tasksNum font,1
WFDriverInputParam private Long driverInputParamID new Long,driverInputForm jsp spring bind path driverInput driverInputParamID,1
Resource private String resourceID,resourceForm jsp spring bind path resource resourceID,1
Role private String roleName,configNodePerformer jsp c out value currRole roleName,1
FlowDeploy private String flowDeployName,FlowDeploy hbm xml name flowDeployName,1
Resource private String resourceID,Resource hbm xml select rs from Resource as rs where rs resourceID,1
FlowNodeOutputParamEnumeBinding private String nodeOutputParamEnume,FlowNodeOutputParamEnumeBinding hbm xml name nodeOutputParamEnume,1
WorkflowMeta private List flowDeploies new ArrayList,WorkflowMeta hbm xml name flowDeploies,1
BusinessType private Long typeID new Long,listTaskKinds jsp c out value businessType typeName font color FF id finished c out value businessType typeID,1
WorkflowMeta private BusinessType businessType,FlowTask hbm xml select bt typeID count from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and task taskState in group by bt,1
WebModule private Long webModuleID new Long,WebModule hbm xml name webModuleID,1
FlowTask private List newTasks new ArrayList,FlowTask hbm xml name newTasks,1
WorkflowMeta private Long flowMetaID new Long,seeFlowMeta jsp href request getContextPath wf preview big fm flowMetaID c out value workflowMeta flowMetaID,1
WorkflowMeta private FlowMetaFile flowFileInUse,WorkflowMeta hbm xml name flowFileInUse,1
FlowTask private String taskState TASK STATE FREE,FlowProc hbm xml select theFP from FlowProc theFP where theFP flowProcID in select fp flowProcID from FlowTask ft join ft flowProcTransaction flowProc fp where fp flowDeploy flowDeployID and ft taskState not in group by fp having count ft,1
FlowMetaFile private String flowMetaName,listAllBusinessTypes jsp c out value flowMeta flowFileInUse flowMetaName,1
BusinessType private Long typeID new Long,listTaskKinds jsp href request getContextPath list executing tasks wl typeID c out value businessType typeID,1
WFDriverOutputParamEnume private String driverOutputParamEnumeValue,seeDriverDetail jsp c out value theOutputParamEnume driverOutputParamEnumeValue,1
NewTask private String taskCandidateUserID,FlowTask hbm xml select count from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and task taskState in and bt typeID,1
NewTask private String taskCandidateUserID,FlowTask hbm xml select task from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and bt typeID and task taskState in order by task createTime desc,1
WorkflowDriver private String flowDriverName,driverForm jsp spring bind path driver flowDriverName,1
Role private String roleName,validation xml field property roleName depends required maxlength,1
User private String userName,User hbm xml name userName,1
WFDriverOutputParamEnume private String driverOutputParamEnumeValue,driverOutputEnumeForm jsp spring bind path driverOutputEnume driverOutputParamEnumeValue,1
Group private Long groupID new Long,Group hbm xml name groupID,1
WorkflowMeta private Long flowMetaID new Long,listAllBusinessTypes jsp a href onclick changeSonColor other c out value idee count c out value flowMeta flowMetaID,1
FlowTaskRefuse private String refuseFor,FlowTaskRefuse hbm xml name refuseFor,1
FlowTask private String overTime,FlowTask hbm xml name overTime,1
BusinessType private Long typeID new Long,FlowTask hbm xml select bt typeID count from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and task taskState in group by bt,1
WorkflowMeta private Long flowMetaID new Long,listAllBusinessTypes jsp a onclick changeSonColor c out value ide count c out value idee count c out value flowMeta flowMetaID,1
WorkflowNode private String nodeName,listFlowNodes jsp c out value theNode nodeName,1
FlowProc private java util List flowProcTransactions new ArrayList,FlowProc hbm xml name flowProcTransactions,1
WorkflowDriver private Long flowDriverID new Long,WorkflowDriver hbm xml from WorkflowDriver wd order by wd flowDriverID asc,1
WorkflowDriver private String readURL,showExecutingTask jsp src c out value flowDriver contextPath c out value flowDriver readURL c out value taskIDParamName c out value taskID,1
FlowNodeBinding private List flowUserPerformers new ArrayList,FlowNodeBinding hbm xml name flowUserPerformers,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml select task from FlowTaskUser tu join tu flowTask task where task taskState in and tu userID,1
FlowProcTransaction private List flowTasks new ArrayList,FlowProcTransaction hbm xml name flowTasks,1
WorkflowDriver private Long flowDriverID new Long,seeDriverDetail jsp action request getContextPath wf remove driver paramenume fd driverID c out value theDriver flowDriverID,1
FlowNodeBinding private List flowNodeOutputParamBindings new ArrayList,FlowNodeBinding hbm xml name flowNodeOutputParamBindings,1
WorkflowDriver private String writeURL,WorkflowDriver hbm xml name writeURL,1
FlowMetaFileDAOJDBC private LobHandler lobHandler,workflow service context xml property name lobHandler,1
FlowProc private Long flowProcID new Long,FlowTask hbm xml select task from FlowTask task join task flowNodeBinding node join task flowProcTransaction flowProc flowProc where node flowNodeID and flowProc flowProcID,1
Group private String groupName,Group hbm xml name groupName,1
FlowProc private java util List linkedFlowProcs new ArrayList,FlowProc hbm xml name linkedFlowProcs,1
FlowMetaManagerImpl private WorkflowMetaDAO flowMetaDAO,workflow service context xml property name flowMetaDAO,1
WorkflowDriver private String readURL,WorkflowDriver hbm xml from WorkflowDriver wd where wd contextPath and wd readURL,1
FlowTask private String overTime,FlowTask hbm xml select task from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and bt typeID and task taskState in order by task overTime desc,1
WorkflowMeta private Long flowMetaID new Long,seeFlowMeta jsp request getContextPath wf list bt to join bt flowMetaID c out value workflowMeta flowMetaID,1
DaoAuthenticationService private String authoritiesByResourceQuery,acegi context xml property name authoritiesByResourceQuery,1
Resource private String actionURL,Resource hbm xml name actionURL,1
BusinessType private Long typeID new Long,FlowTask hbm xml select task from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and bt typeID and task taskState in order by task overTime desc,1
BusinessType private Long typeID new Long,FlowTask hbm xml select task from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and bt typeID and task taskState in order by task startTime desc,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml select task from FlowTask task where task taskState in,1
FlowProc private java util List flowProcRelativeDatas new ArrayList,FlowProc hbm xml name flowProcRelativeDatas,1
WorkflowNode private String nodeID,configNodePerformer jsp option value c out value currNode nodeID,1
FlowProc private String starterUserID,FlowProc hbm xml name starterUserID,1
FlowNodeBinding private Long nodeBindingID new Long,FlowTask hbm xml select task from FlowTask task join task flowNodeBinding node where node nodeBindingID and task taskState,1
UserToken private Long logID new Long,UserToken hbm xml name logID,1
WorkflowDriver private String writeURL,driverForm jsp spring bind path driver writeURL,1
WFDriverOutputParamEnume private Long driverOutputParamEnumeID new Long,driverOutputEnumeForm jsp spring bind path driverOutputEnume driverOutputParamEnumeID,1
WebModule private String webModuleName,validation xml field property webModuleName depends required maxlength,1
UserToken private String ipAddress,UserToken hbm xml select ut from UserToken as ut where ut token and ut ipAddress,1
FlowMetaFileStore private java sql Blob workflowFile,FlowMetaFileStore hbm xml name workflowFile,1
UserToken private String logOnTime,UserToken hbm xml name logOnTime,1
FlowMetaFile private String createdTime,FlowMetaFile hbm xml name createdTime,1
FlowTask private List taskAssigners new ArrayList,FlowTask hbm xml name taskAssigners,1
User private String email,userForm jsp spring bind path user email,1
WebModule private List resources new ArrayList,WebModule hbm xml name resources,1
FlowTask private String taskState TASK STATE FREE,FlowTask hbm xml select bt typeID count from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and task taskState in group by bt,1
WorkflowMeta private BusinessType businessType,FlowTask hbm xml select task from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and bt typeID and task taskState in order by task startTime desc,1
WorkflowDriver private java util List wfDriverOutputParams new ArrayList,seeDriverDetail jsp c forEach items theDriver wfDriverOutputParams var theOutputParam,1
User private String password,userForm jsp input type password class input name c out value status expression,1
FlowDeploy private String currentState,FlowDeploy hbm xml name currentState,1
WorkflowMeta private BusinessType businessType,listBusinessTypesToJoin jsp c out value flowMeta businessType typeID,1
WebModule private Long webModuleID new Long,webModuleForm jsp input type hidden name webModuleID value c out value status value,1
WebModule private String facePage,WebModule hbm xml name facePage,1
Resource private String actionURL,resourceForm jsp spring bind path resource actionURL,1
FlowProcTransaction private String transactionState TRANSACTION STATE ACTIVE,FlowProcTransaction hbm xml name transactionState,1
FlowMetaFile private String flowMetaName,FlowMetaFile hbm xml name flowMetaName,1
WebModule private String webModuleName,WebModule hbm xml name webModuleName,1
WorkflowDriver private Long flowDriverID new Long,seeDriverDetail jsp onclick deleteOutputParam c out value theDriver flowDriverID c out value theOutputParam driverOutputParamID,1
FlowMetaFileStore private java sql Blob previewImage,FlowMetaFileStore hbm xml name previewImage,1
WorkflowMeta private BusinessType businessType,FlowTask hbm xml select count from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and task taskState in and bt typeID,1
User private String password,userForm jsp input type password class input name c out value status expression value c out value status value,1
Role private String roleName,roleForm jsp spring bind path role roleName,1
User private String realName,myInfoForm jsp spring bind path user realName,1
User private String state USER STATE NORMAL,User hbm xml select u from User as u where u state,1
WorkflowDriver private String writeURL,validation xml field property writeURL depends required mask,1
BusinessType private Long typeID new Long,FlowTask hbm xml select count from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and task taskState in and bt typeID,1
WFDriverOutputParamEnume private Long driverOutputParamEnumeID new Long,WFDriverOutputParamEnume hbm xml name driverOutputParamEnumeID,1
WorkflowMeta private BusinessType businessType,FlowTask hbm xml select task from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and bt typeID and task taskState in order by task createTime desc,1
Group private Long groupID new Long,Group hbm xml select gr from GroupRight as gr where gr group groupID and gr resource id and gr privilege,1
FlowProcRelativeData private String driverParamValue,FlowProcRelativeData hbm xml name driverParamValue,1
FlowProcTransition private String toNodeID,FlowProcTransition hbm xml name toNodeID,1
WorkflowDriver private String readURL,WorkflowDriver hbm xml name readURL,1
Group private String groupName,groupForm jsp spring bind path group groupName,1
WFDriverOutputParamEnume private String driverOutputParamEnumeValue,validation xml field property driverOutputParamEnumeValue depends required,1
FlowNodeBinding private String performerDetail,configNodePerformer jsp c if test currNode nodeID eq nodeBinding performerDetail,1
AcegiCacheManager private ResourceCache resourceCache,acegi context xml property name resourceCache ref resourceCache,1
BusinessType private Long typeID new Long,FlowTask hbm xml select task from NewTask nt join nt flowTask task join task flowNodeBinding flowDeploy workflowMeta businessType bt where nt taskCandidateUserID and bt typeID and task taskState in order by task createTime desc,1
BusinessType private Long typeID new Long,FlowTask hbm xml select count from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and task taskState in and bt typeID,1
WorkflowMeta private BusinessType businessType,listBusinessTypesToJoin jsp c if test flowMeta businessType typeID businessType typeID,1
CacheBaseUrlDefinitionSource private boolean convertUrlToLowercaseBeforeComparison false,acegi context xml property name convertUrlToLowercaseBeforeComparison,1
BusinessType private String typeName,businessTypeForm jsp spring bind path businessType typeName,1
DaoAuthenticationService private String loadResourcesQuery,acegi context xml property name loadResourcesQuery,1
FlowNodeOutputParamBinding private List flowNodeOutputParamEnumeBindings new ArrayList,FlowNodeOutputParamBinding hbm xml name flowNodeOutputParamEnumeBindings,1
BusinessType private Long typeID new Long,listTaskKinds jsp href request getContextPath list finished tasks wl typeID c out value businessType typeID,1
User private String realName,userForm jsp spring bind path user realName,1
BusinessType private Long typeID new Long,BusinessType hbm xml name typeID,1
WFDriverOutputParam private Long driverOutputParamID new Long,seeDriverDetail jsp td img onclick if confirm fmt message key driver confirm delete enume document select c out value theOutputParam driverOutputParamID submit style cursor hand src request getContextPath img delete gif,1
